primary_publisher,game_count,review_score,avg_owners_mid,avg_language_count,avg_positive_review_ratio,avg_active_users_rate,recent_release_count,avg_price,total_est_revenue,avg_est_revenue_per_game,max_single_game_revenue,recent_release_ratio,avg_owners_mid_norm,avg_language_count_norm,game_count_norm,recent_release_count_norm,avg_active_users_rate_norm
Little Black Book Entertainment,21,5.090909090909091,11190.47619047619,1.1904761904761905,0.6015871944819313,0.0,6,578.952380952381,127405000.0,6066904.761904762,8155000.0,0.2857142857142857,0.014408042751663686,0.16883138732156142,0.18057882461709088,0.4023566422499772,0.07659313725490197
Live Motion Games,12,6.6,95416.66666666667,10.583333333333334,0.6139778472820369,0.00010507936507936507,0,542.7142857142857,866525000.0,123789285.71428572,647150000.0,0.0,0.28895919445032064,0.5274248736891534,0.04352095933159413,0.0,0.7291666666666666
LoadUpGames.com,22,,17954.545454545456,1.0,0.6571428571428571,0.0,8,170.8181818181818,72405000.0,3291136.3636363638,17465000.0,0.36363636363636365,0.07497097995093195,0.14924393652741208,0.1921594055706405,0.4543210299999297,0.07659313725490197
Lonely Troops,19,6.7,56842.10526315789,11.473684210526315,0.7728028874913134,3.6390977443609025e-05,0,326.63157894736844,739410000.0,38916315.78947368,272650000.0,0.0,0.2226028958476614,0.5433696725302004,0.1557485999176193,0.0,0.5318627450980392
Loolust,25,7.041666666666667,10000.0,6.68,0.861657154622215,1.2e-05,3,519.16,129790000.0,5191600.0,9750000.0,0.12,0.0,0.43894228359126036,0.22409978394868502,0.2866446555001863,0.35110294117647056
Louie Inc,34,5.75,10735.29411764706,1.7941176470588236,0.6328506500380876,0.0,4,1160.0882352941176,402655000.0,11842794.11764706,24990000.0,0.11764705882352941,0.009088655548633601,0.22123813203887308,0.30153980279160447,0.33278413942759594,0.07659313725490197
Lovely Games,33,6.242424242424242,30757.575757575756,5.818181818181818,0.7467291085841403,6.274170274170273e-05,20,375.27272727272725,328645000.0,9958939.393939395,59850000.0,0.6060606060606061,0.1439280156571539,0.41331422837229803,0.29398796461938853,0.6295171572499421,0.6299019607843137
Lovely Games Hentai Club,13,6.538461538461538,55769.230769230766,7.0,0.7729235869058374,2.6520146520146524e-05,4,299.84615384615387,169200000.0,13015384.615384616,69650000.0,0.3076923076923077,0.22016182281213453,0.4477318095822362,0.06282758118853439,0.33278413942759594,0.4803921568627451
Lu,14,7.214285714285714,10000.0,3.7142857142857144,0.8628493980796027,7.1428571428571436e-06,14,193.85714285714286,27140000.0,1938571.4285714286,3000000.0,1.0,0.0,0.33386453597130084,0.08080161612582903,0.5599446544275608,0.2653186274509804
LucasArts,33,7.2727272727272725,593636.3636363636,3.606060606060606,0.8328009328095666,9.47994227994228e-05,0,1067.7272727272727,25260820000.0,765479393.939394,2925000000.0,0.0,0.5231424794158691,0.3288639980028743,0.29398796461938853,0.0,0.7095588235294118
Lucasfilm,11,7.818181818181818,875909.0909090909,2.5454545454545454,0.8761850374450462,0.00010177489177489178,0,706.4545454545455,9467715000.0,860701363.6363636,7492500000.0,0.0,0.572976090037817,0.27251504036089313,0.022668219139849854,0.0,0.7230392156862745
Ludosity,11,7.7,120909.09090909091,2.3636363636363638,0.8951443094671987,1.5064935064935065e-05,1,1109.4545454545455,1511415000.0,137401363.63636363,682500000.0,0.09090909090909091,0.31929321150342815,0.261180134529613,0.022668219139849854,0.14332232775009315,0.37745098039215685
LunarCore Games,12,5.5,22500.0,1.9166666666666667,0.6515141555335575,0.0,2,180.66666666666666,41530000.0,3460833.3333333335,6965000.0,0.16666666666666666,0.10388007929628594,0.2304804731012866,0.04352095933159413,0.22716051499996484,0.07659313725490197
M.INDIE,20,5.4,29000.0,3.45,0.6148002860581557,2.0952380952380955e-06,0,516.0,278320000.0,13916000.0,74925000.0,0.0,0.13639028955527038,0.321442386870181,0.168459422013835,0.0,0.18872549019607843
M9 Games,10,5.25,39500.0,1.6,0.643353896103896,1e-05,2,514.8,221585000.0,22158500.0,85350000.0,0.2,0.1759753163322445,0.20573450120317943,0.0,0.22716051499996484,0.3247549019607843
MACKINN7,25,6.916666666666667,15600.0,9.04,0.8419881243422656,1.6e-05,6,465.24,158170000.0,6326800.0,44850000.0,0.24,0.05696351318445634,0.49663716176216116,0.22409978394868502,0.4023566422499772,0.38480392156862747
MAGIC Spell Studios,12,6.222222222222222,16250.0,1.1666666666666667,0.6879139676648706,8.333333333333334e-06,5,272.0833333333333,37625000.0,3135416.6666666665,14790000.0,0.4166666666666667,0.06219283637099554,0.16647821103439517,0.04352095933159413,0.370482842750058,0.2861519607843137
MAGIX Software GmbH,37,5.074074074074074,19189.18918918919,4.027027027027027,0.5795691027263925,0.00031567567567567564,4,8510.0,3809500000.0,253966666.66666666,2607500000.0,0.10810810810810811,0.08349022769196597,0.34769441163264636,0.32296448651661164,0.33278413942759594,0.8946078431372549
MB Game Studio,39,6.625,10000.0,1.3076923076923077,0.8416776790461,0.0,18,2120.051282051282,826820000.0,21200512.82051282,37390000.0,0.46153846153846156,0.0,0.1800554781801892,0.3363274245347102,0.6088228593403998,0.07659313725490197
MCG,11,4.5,10000.0,2.090909090909091,0.4224755317146622,0.0,3,417.1818181818182,45890000.0,4171818.1818181816,4990000.0,0.2727272727272727,0.0,0.24297378845230597,0.022668219139849854,0.2866446555001863,0.07659313725490197
MCGame,12,5.0,12083.333333333334,3.0833333333333335,0.38803067067398284,0.0,7,344.8333333333333,53855000.0,4487916.666666667,17465000.0,0.5833333333333334,0.024241333356207522,0.30292748368418526,0.04352095933159413,0.4299669832502795,0.07659313725490197
MDickie,11,7.8,27272.727272727272,1.1818181818181819,0.895574561918755,0.0005288311688311688,6,880.1,398460000.0,39846000.0,292500000.0,0.5454545454545454,0.12852359130840524,0.16797865952536556,0.022668219139849854,0.4023566422499772,0.9411764705882353
MIROWIN,10,7.25,34000.0,3.5,0.7794636795870202,3.542857142857143e-05,2,491.5,120325000.0,12032500.0,43715000.0,0.2,0.1567672072872074,0.32384814918450106,0.0,0.22716051499996484,0.5257352941176471
MIRROR Soft,26,5.666666666666667,19230.76923076923,1.0,0.9018909715062461,7.692307692307692e-06,3,548.1666666666666,256870000.0,10702916.666666666,42675000.0,0.11538461538461539,0.08376750487163186,0.14924393652741208,0.23393190079045095,0.2866446555001863,0.27512254901960786
MagicHouse,11,6.0,10000.0,1.0,0.8338624338624339,0.0,5,829.9090909090909,91290000.0,8299090.909090909,9750000.0,0.45454545454545453,0.0,0.14924393652741208,0.022668219139849854,0.370482842750058,0.07659313725490197
Male Doll,17,6.352941176470588,11470.588235294117,1.5294117647058822,0.7663253806521446,5.882352941176471e-06,5,744.5882352941177,143805000.0,8459117.647058824,24115000.0,0.29411764705882354,0.017575011690435162,0.1998080677939721,0.12830005996515034,0.370482842750058,0.24754901960784315
MangaGamer,82,7.7594936708860756,27743.90243902439,1.6951219512195121,0.9128708950546304,0.00017599303135888502,8,2073.109756097561,3074040000.0,37488292.682926826,349650000.0,0.0975609756097561,0.13071786995635704,0.21347114740854217,0.5264970318635118,0.4543210299999297,0.8125
Mango Party,55,7.472727272727273,10000.0,4.8545454545454545,0.8291462658460901,0.0024636363636363636,42,1460.3272727272727,803180000.0,14603272.727272727,300000000.0,0.7636363636363637,0.0,0.3805059476450723,0.4239852304227163,0.777704895632193,0.9975490196078431
Marginal act,12,5.1,12083.333333333334,5.666666666666667,0.580105891372165,8.333333333333334e-06,2,788.75,113125000.0,9427083.333333334,25865000.0,0.16666666666666666,0.024241333356207522,0.40847551941345195,0.04352095933159413,0.22716051499996484,0.2861519607843137
Markt+Technik Verlag GmbH,18,6.5,10000.0,6.777777777777778,0.7216155838242408,2.777777777777778e-05,16,1474.0,265320000.0,14740000.0,14990000.0,0.8888888888888888,0.0,0.4416662398275663,0.14238566189952076,0.5858246890000082,0.48651960784313725
Matthew Brown,10,7.7,100000.0,3.4,0.8770227219172189,0.0001899047619047619,1,269.2,314070000.0,31407000.0,104650000.0,0.1,0.29496959736707545,0.31900944022565497,0.0,0.14332232775009315,0.8223039215686274
Mature Games,11,6.2727272727272725,38181.818181818184,2.0,0.7601118544698565,1.0043290043290043e-05,0,167.1818181818182,74730000.0,6793636.363636363,22425000.0,0.0,0.17162726183930946,0.23654604285595657,0.022668219139849854,0.0,0.3333333333333333
Maximum Entertainment,37,6.823529411764706,57972.97297297297,9.243243243243244,0.7743348502150204,0.0004386615186615187,19,1608.4594594594594,4047100000.0,109381081.08108108,599850000.0,0.5135135135135135,0.2251265387004163,0.5009522977207481,0.32296448651661164,0.6194287949277822,0.9276960784313726
Mediascape Co.,28,7.782608695652174,41785.71428571428,1.4285714285714286,0.9249573764338891,0.00014806122448979592,5,1500.25,1525380000.0,54477857.14285714,224850000.0,0.17857142857142858,0.1831817445938708,0.19104834504023815,0.2525484025755791,0.370482842750058,0.7855392156862745
Meng Games,23,6.133333333333334,12173.91304347826,8.347826086956522,0.6792459053174464,0.0,6,124.34782608695652,31050000.0,1350000.0,4870000.0,0.2608695652173913,0.0251980078085513,0.4812566083986887,0.20324704375694072,0.4023566422499772,0.07659313725490197
Mens Sana Interactive,23,7.636363636363637,13260.869565217392,5.434782608695652,0.8857079192524996,3.478260869565218e-05,2,190.34782608695653,53705000.0,2335000.0,6965000.0,0.08695652173913043,0.03615327768402808,0.4008530070496755,0.20324704375694072,0.22716051499996484,0.5245098039215687
Merge Games,29,6.636363636363637,76034.4827586207,7.413793103448276,0.7588515214049234,0.00011336617405582924,7,1349.2068965517242,4374475000.0,150843965.5172414,1224650000.0,0.2413793103448276,0.2598703726884755,0.45859025253461894,0.26138044074291994,0.4299669832502795,0.7475490196078431
Metal Fox,23,4.157894736842105,12173.91304347826,1.2608695652173914,0.3577531300112359,0.0,0,99.0,27720000.0,1205217.391304348,3465000.0,0.0,0.0251980078085513,0.1756418700249991,0.20324704375694072,0.0,0.07659313725490197
Michael Richard Lannon,14,,13571.42857142857,2.5714285714285716,0.30238095238095236,0.0,12,1098.142857142857,226865000.0,16204642.857142856,68250000.0,0.8571428571428571,0.039118667661034175,0.2740866786316858,0.08080161612582903,0.53035563410288,0.07659313725490197
Michaela Laws,10,6.875,46500.0,1.0,0.8462695210602097,2.1142857142857144e-05,0,256.9,38165000.0,3816500.0,17465000.0,0.0,0.19687596870703078,0.14924393652741208,0.0,0.0,0.43995098039215685
MicroProse Software,30,6.666666666666667,124833.33333333333,2.966666666666667,0.7682473624358179,0.00016205396825396827,11,1538.3703703703704,7476990000.0,276925555.5555556,3748500000.0,0.36666666666666664,0.32338504178486893,0.29668607603725106,0.26992285111526687,0.5138051705001512,0.8026960784313726
Microids,114,5.8316831683168315,79254.38596491228,7.140350877192983,0.6646706771540937,9.09908103592314e-05,24,1615.2631578947369,13411505000.0,117644780.70175439,1399650000.0,0.21052631578947367,0.2651837136229177,0.4514764863524634,0.6114504517908015,0.6655682788551919,0.7034313725490197
Midnight Games,14,5.538461538461538,30000.0,3.7142857142857144,0.549158344755251,0.00018802721088435374,11,725.0,250720000.0,17908571.42857143,74850000.0,0.7857142857142857,0.14073322519183565,0.33386453597130084,0.08080161612582903,0.5138051705001512,0.821078431372549
Might and Delight,12,7.5,210416.66666666666,6.0,0.7965941789509009,1.0825396825396826e-05,0,1649.0,4265355000.0,355446250.0,1462500000.0,0.0,0.390271467710166,0.4189806997974829,0.04352095933159413,0.0,0.34191176470588236
Mihai Morosanu,13,5.25,91153.84615384616,1.0,0.5808597323076671,2.5641025641025644e-06,0,119.83333333333333,101575000.0,8464583.333333334,34650000.0,0.0,0.28310410529825647,0.14924393652741208,0.06282758118853439,0.0,0.19362745098039216
Mikołaj Spychał,15,6.769230769230769,15000.0,2.3333333333333335,0.8257222747665267,0.0,0,515.4,111985000.0,7465666.666666667,20615000.0,0.0,0.05193932803211756,0.2592315828860399,0.09761520293164012,0.0,0.07659313725490197
Milestone S.r.l.,42,6.675,94285.71428571429,7.809523809523809,0.7590279689676753,0.0007200181405895692,6,2174.1190476190477,10364340000.0,246770000.0,2999250000.0,0.14285714285714285,0.28743169648358136,0.46848627400358506,0.3551684159285284,0.4023566422499772,0.9509803921568627
Mindscape,12,6.142857142857143,10000.0,10.0,0.5924452402601174,5e-05,7,1549.0,185880000.0,15490000.0,24990000.0,0.5833333333333334,0.0,0.5162991929128272,0.04352095933159413,0.4299669832502795,0.5845588235294118
Mindware Co.,13,6.583333333333333,11923.076923076924,1.9230769230769231,0.85614939960291,7.692307692307692e-06,2,1069.7692307692307,176545000.0,13580384.615384616,52465000.0,0.15384615384615385,0.022531054236311854,0.2309531702990702,0.06282758118853439,0.22716051499996484,0.27512254901960786
Minicactus Games,14,7.357142857142857,28214.285714285714,5.285714285714286,0.915252247716569,1.7278911564625852e-05,3,195.42857142857142,78105000.0,5578928.571428572,29850000.0,0.21428571428571427,0.13287160101626513,0.3958063661701684,0.08080161612582903,0.2866446555001863,0.40318627450980393
Minimol Games,31,6.903225806451613,32903.22580645161,5.32258064516129,0.7991463493140066,2.0276497695852538e-05,1,196.58064516129033,175480000.0,5660645.161290322,44850000.0,0.03225806451612903,0.15256667210811414,0.39706551295807213,0.278194027548731,0.14332232775009315,0.4362745098039216
Mismatch Studio,10,8.0,44000.0,4.2,0.808691375076414,1.3714285714285716e-05,0,188.11111111111111,16930000.0,1881111.111111111,5690000.0,0.0,0.18979649666887102,0.3549784377305915,0.0,0.0,0.36642156862745096
Modern Wolf,10,6.0,117000.0,3.9,0.7194143469460701,0.00012104761904761904,1,1406.1,2027040000.0,202704000.0,1349250000.0,0.1,0.3150829535381863,0.3421837738529695,0.0,0.14332232775009315,0.7549019607843137
Momentum Games,12,7.0,10000.0,3.5,0.8476358825439775,0.00035833333333333333,7,420.9166666666667,50510000.0,4209166.666666667,6890000.0,0.5833333333333334,0.0,0.32384814918450106,0.04352095933159413,0.4299669832502795,0.9068627450980392
MoonlightGames,15,5.5,11666.666666666666,9.933333333333334,0.66950295269623,2e-05,4,316.3333333333333,51425000.0,3428333.3333333335,7390000.0,0.26666666666666666,0.0197462094677073,0.5149902923038139,0.09761520293164012,0.33278413942759594,0.43137254901960786
Movie Games S.A.,31,6.105263157894737,104516.12903225806,8.35483870967742,0.7226966956993317,0.000226715821812596,4,1044.1818181818182,5082720000.0,231032727.27272728,2998500000.0,0.12903225806451613,0.3006282582857993,0.48141807333847203,0.278194027548731,0.33278413942759594,0.8480392156862745
MumboJumbo,22,7.142857142857143,15681.818181818182,1.8181818181818181,0.2781293667318891,2.5324675324675325e-05,0,304.4761904761905,198815000.0,9467380.952380951,48965000.0,0.0,0.05763361315389743,0.2230845667788907,0.1921594055706405,0.0,0.47058823529411764
My Label Game Studio,26,5.615384615384615,11923.076923076924,0.0,0.6163820962767659,1.5384615384615384e-05,0,263.61538461538464,93490000.0,3595769.230769231,17465000.0,0.0,0.022531054236311854,0.0,0.23393190079045095,0.0,0.3805147058823529
My Way Games,92,5.333333333333333,37173.913043478264,6.173913043478261,0.5901003786153147,0.00015957971014492753,4,103.43478260869566,298245000.0,3241793.4782608696,59465000.0,0.043478260869565216,0.16820016576021016,0.42426473153577926,0.5561335165576584,0.33278413942759594,0.7990196078431373
Mykhail Konokh,12,5.7,23750.0,1.0833333333333333,0.7070823559619185,8.333333333333334e-06,1,368.8333333333333,94595000.0,7882916.666666667,31465000.0,0.08333333333333333,0.11080625974530714,0.158033462518388,0.04352095933159413,0.14332232775009315,0.2861519607843137
NAISU,12,7.444444444444445,14166.666666666666,14.666666666666666,0.8542270605154152,1.9047619047619046e-05,2,134.2,21370000.0,2137000.0,6965000.0,0.16666666666666666,0.04461734169328633,0.5924426631596915,0.04352095933159413,0.22716051499996484,0.4227941176470588
NEOWIZ,14,7.071428571428571,480714.28571428574,7.714285714285714,0.8108215213806845,0.00028840136054421767,3,1965.2307692307693,13430380000.0,1033106153.8461539,4499250000.0,0.21428571428571427,0.4961123866185039,0.46614588697050535,0.08080161612582903,0.2866446555001863,0.883578431372549
NIS America,64,6.898305084745763,60312.5,2.828125,0.8104649435360629,0.0003704285714285714,11,3095.96875,12378200000.0,193409375.0,1499250000.0,0.171875,0.23019474738292348,0.28903146964507775,0.46281200555175495,0.5138051705001512,0.9105392156862745
NS,23,5.666666666666667,18913.043478260868,6.565217391304348,0.6032719798470382,4.347826086956522e-06,2,113.38095238095238,37670000.0,1793809.5238095238,7425000.0,0.08695652173913043,0.08163335887960085,0.43569999322397335,0.20324704375694072,0.22716051499996484,0.2261029411764706
NSFW18 Games,11,6.2727272727272725,10000.0,4.545454545454546,0.7218448437485852,1.8181818181818182e-05,5,556.0909090909091,61170000.0,5560909.090909091,9750000.0,0.45454545454545453,0.0,0.36882739385516106,0.022668219139849854,0.370482842750058,0.4117647058823529
NVLMaker,15,8.2,122000.0,2.2,0.9290567282710372,4.9587301587301585e-05,2,574.7333333333333,1265030000.0,84335333.33333333,674250000.0,0.13333333333333333,0.3204438864915091,0.25044205689506394,0.09761520293164012,0.22716051499996484,0.5821078431372549
Nacks Soft,12,5.5,17500.0,103.0,0.6296875000000001,0.0,0,613.25,127125000.0,10593750.0,58425000.0,0.0,0.07168614744673715,1.0,0.04352095933159413,0.0,0.07659313725490197
Nacon,98,5.768421052631579,143571.42857142858,9.357142857142858,0.650564380155357,0.0008615461613216714,30,2715.340206185567,33077195000.0,341002010.30927837,3374250000.0,0.30612244897959184,0.3413013105756701,0.5033332601778828,0.5724213308847828,0.7100469473355701,0.9607843137254902
NaipSoft,13,7.153846153846154,10000.0,31.0,0.9074247814779786,3.076923076923077e-05,13,88.23076923076923,11470000.0,882307.6923076923,990000.0,1.0,0.0,0.7462196826370604,0.06282758118853439,0.5456789700000703,0.508578431372549
Nami Tentou,11,7.0,10000.0,8.454545454545455,0.8843704906204907,0.0,7,797.7272727272727,87750000.0,7977272.7272727275,19500000.0,0.6363636363636364,0.0,0.48370080708717283,0.022668219139849854,0.4299669832502795,0.07659313725490197
NanningsGames,37,6.387096774193548,27837.837837837837,9.513513513513514,0.7713427032155525,2.702702702702703e-06,5,102.27027027027027,69920000.0,1889729.7297297297,8925000.0,0.13513513513513514,0.13115087251869134,0.5065597366942495,0.32296448651661164,0.370482842750058,0.19669117647058823
Narko Games,14,5.076923076923077,55000.0,1.8571428571428572,0.5135206569787892,1.2312925170068026e-05,1,204.71428571428572,458230000.0,32730714.285714287,412650000.0,0.07142857142857142,0.21838253917620168,0.22604086247192554,0.08080161612582903,0.14332232775009315,0.3553921568627451
NedoStudio,13,5.666666666666667,27692.30769230769,3.5384615384615383,0.6339160249089958,0.0,0,437.46153846153845,145640000.0,11203076.923076924,37425000.0,0.0,0.13047941577257804,0.3256806154546167,0.06282758118853439,0.0,0.07659313725490197
Neki4 Electronics,25,5.555555555555555,10000.0,2.0,0.5429701004427171,0.0,7,657.76,164440000.0,6577600.0,39990000.0,0.28,0.0,0.23654604285595657,0.22409978394868502,0.4299669832502795,0.07659313725490197
NekoNyan Ltd.,27,8.0,42037.03703703704,2.3333333333333335,0.925862173663615,0.0007137918871252204,8,2700.185185185185,3261710000.0,120804074.07407407,509850000.0,0.2962962962962963,0.1839499358682523,0.2592315828860399,0.24340640580562528,0.4543210299999297,0.9497549019607843
Neoclassic Games,10,7.125,29000.0,10.0,0.8139485721520854,2e-05,0,288.1111111111111,55880000.0,6208888.888888889,24465000.0,0.0,0.13639028955527038,0.5162991929128272,0.0,0.0,0.43137254901960786
Neon Doctrine,19,6.894736842105263,308157.8947368421,8.0,0.7951372091080057,5.4922305764411024e-05,3,1441.157894736842,6877220000.0,361958947.3684211,3496500000.0,0.15789473684210525,0.43914763019846353,0.47309208571191314,0.1557485999176193,0.2866446555001863,0.5968137254901961
New Blood Interactive,10,8.4,1152000.0,2.5,0.9445066549531159,0.00016484761904761905,2,1474.6,26166300000.0,2616630000.0,18742500000.0,0.2,0.6080768755141057,0.2697367632700709,0.0,0.22716051499996484,0.8088235294117647
New Reality Games,38,5.2105263157894735,326052.63157894736,1.1578947368421053,0.5617749330559331,6.140350877192983e-07,0,232.36111111111111,2145795000.0,59605416.666666664,374250000.0,0.0,0.4463788960445476,0.16560472713010874,0.3297316247739855,0.0,0.16176470588235295
Next Game,23,7.1,13913.04347826087,1.3043478260869565,0.8474267820715528,0.0002515527950310559,0,931.7272727272727,255890000.0,11631363.636363637,34965000.0,0.0,0.04230322235646742,0.1797432033073066,0.20324704375694072,0.0,0.866421568627451
Nibb Games,12,7.181818181818182,17500.0,3.9166666666666665,0.9368183663172053,1.0555555555555555e-05,5,240.66666666666666,49290000.0,4107500.0,14925000.0,0.4166666666666667,0.07168614744673715,0.34291488996159974,0.04352095933159413,0.370482842750058,0.34068627450980393
Nicalis,21,7.157894736842105,950000.0,3.619047619047619,0.804240759903689,6.747528344671202e-05,2,1371.047619047619,24427170000.0,1163198571.4285715,22485000000.0,0.09523809523809523,0.5833784616451072,0.329470230652388,0.18057882461709088,0.22716051499996484,0.6409313725490197
Nightdive Studios,41,7.0,103780.48780487805,2.4146341463414633,0.8010300672230265,0.00013370499419279906,4,992.1538461538462,4318360000.0,110727179.48717949,749250000.0,0.0975609756097561,0.29972338031261825,0.2644201107473609,0.34903824663092586,0.33278413942759594,0.7671568627450981
Nikita Morti,10,6.5,10000.0,2.0,0.8354390054390054,0.0,6,1879.1,187910000.0,18791000.0,29990000.0,0.6,0.0,0.23654604285595657,0.0,0.4023566422499772,0.07659313725490197
Nival,10,6.375,228000.0,7.7,0.677599299082194,0.00011714285714285715,0,577.1111111111111,1458100000.0,162011111.1111111,349650000.0,0.0,0.4005529025523793,0.46579262440215363,0.0,0.0,0.7512254901960784
No Gravity Games,27,5.933333333333334,22777.777777777777,4.777777777777778,0.7199596086883909,4.197530864197531e-06,0,732.85,353430000.0,17671500.0,149925000.0,0.0,0.10545191517408535,0.37766397776067484,0.24340640580562528,0.0,0.2193627450980392
No More Robots,14,7.5,193571.42857142858,6.642857142857143,0.839127741191296,0.00013028571428571427,3,1633.5,5023220000.0,358801428.5714286,1724250000.0,0.21428571428571427,0.3795817346894431,0.4378984346952018,0.08080161612582903,0.2866446555001863,0.7622549019607843
Nomad Games,11,6.0,103636.36363636363,4.090909090909091,0.7168719314479616,0.00012716883116883118,0,660.2222222222222,166020000.0,18446666.666666668,44765000.0,0.0,0.29954534867103294,0.350413316466892,0.022668219139849854,0.0,0.7598039215686274
Notus Games Ltd,11,6.5,10000.0,4.7272727272727275,0.8603440419229892,4.545454545454546e-05,0,846.3636363636364,93100000.0,8463636.363636363,9990000.0,0.0,0.0,0.37577359259656884,0.022668219139849854,0.0,0.5735294117647058
NovaLogic,14,7.142857142857143,50357.142857142855,1.0,0.8249678287464511,7.258503401360543e-05,0,2849.0714285714284,2606870000.0,186205000.0,1867500000.0,0.0,0.2070845023969932,0.14924393652741208,0.08080161612582903,0.0,0.6544117647058824
Noxurtica,19,6.8,10000.0,1.0,0.8156162464985994,1.0526315789473684e-05,8,1091.6842105263158,207420000.0,10916842.105263159,19500000.0,0.42105263157894735,0.0,0.14924393652741208,0.1557485999176193,0.4543210299999297,0.3394607843137255
NukGames,11,6.9,207727.27272727274,10.090909090909092,0.7838328153631899,7.774891774891774e-06,0,334.0,523725000.0,52372500.0,174650000.0,0.0,0.3886235289694592,0.5180713303825731,0.022668219139849854,0.0,0.27818627450980393
Nukearts Studio,10,8.0,17500.0,1.1,0.9490512412598692,5.8571428571428575e-05,6,254.1,39860000.0,3986000.0,13965000.0,0.6,0.07168614744673715,0.15974911691144308,0.0,0.4023566422499772,0.6102941176470589
Nutaku Publishing,18,5.357142857142857,17777.777777777777,1.6111111111111112,0.5991340528543199,0.002440740740740741,1,426.6666666666667,76800000.0,4266666.666666667,16790000.0,0.05555555555555555,0.07370353422313132,0.20665268377632287,0.14238566189952076,0.14332232775009315,0.9963235294117647
Nyu Media,10,6.0,26500.0,1.3,0.7197803456798577,4e-05,0,229.8,172315000.0,17231500.0,119850000.0,0.0,0.12484156865756801,0.17933656770559242,0.0,0.0,0.5477941176470589
OG Games,13,,15000.0,1.0,1.0,0.0,13,99.0,19305000.0,1485000.0,7425000.0,1.0,0.05193932803211756,0.14924393652741208,0.06282758118853439,0.5456789700000703,0.07659313725490197
OKJOY,10,7.5,47000.0,5.9,0.8600552068358948,0.0003199047619047619,8,652.6,454780000.0,45478000.0,224850000.0,0.8,0.198246098721827,0.415882610561549,0.0,0.4543210299999297,0.8970588235294118
OTAKU Plan,58,7.017241379310345,29051.724137931036,3.1206896551724137,0.8161527070867535,0.00013862068965517243,30,1329.5,2198105000.0,37898362.06896552,187350000.0,0.5172413793103449,0.13661857163894559,0.30488832058621007,0.4375806719589373,0.7100469473355701,0.7757352941176471
Octo Games,18,5.722222222222222,10000.0,24.666666666666668,0.6598217910492417,8.888888888888889e-05,14,728.5,131130000.0,7285000.0,14790000.0,0.7777777777777778,0.0,0.6987338498543536,0.14238566189952076,0.5599446544275608,0.696078431372549
Oh,11,7.111111111111111,16818.18181818182,1.0,0.9234883152274456,0.0,0,521.9090909090909,108335000.0,9848636.363636363,31465000.0,0.0,0.0665953633386473,0.14924393652741208,0.022668219139849854,0.0,0.07659313725490197
Old School Vibes,10,7.1,40500.0,2.5,0.9600953469831367,1e-05,3,186.0,51295000.0,5129500.0,14850000.0,0.3,0.17917811996538663,0.2697367632700709,0.0,0.2866446555001863,0.3247549019607843
OnSkull Games,10,5.4,131500.0,7.6,0.6145198181828453,8.051428571428571e-05,1,550.8,310720000.0,31072000.0,103350000.0,0.1,0.33005014303352814,0.4633034234171088,0.0,0.14332232775009315,0.6801470588235294
Orangepixel,15,6.0,21000.0,2.8,0.7189071527206127,1.6126984126984126e-05,2,852.0666666666667,302395000.0,20159666.666666668,93675000.0,0.13333333333333333,0.09504190058591161,0.2874437349748375,0.09761520293164012,0.22716051499996484,0.3872549019607843
Outright Games Ltd.,49,6.209302325581396,16224.489795918367,13.326530612244898,0.7554510624480363,0.0002802332361516035,19,3322.469387755102,2316705000.0,47279693.87755102,202350000.0,0.3877551020408163,0.061991578220894815,0.5731888559180796,0.39446082152068934,0.6194287949277822,0.8799019607843137
PID Games,31,6.866666666666666,25645.16129032258,8.35483870967742,0.788083789839084,6.086021505376344e-05,14,1067.9032258064517,773880000.0,24963870.967741936,127350000.0,0.45161290322580644,0.12064106902229539,0.48141807333847203,0.278194027548731,0.5599446544275608,0.6213235294117647
PLAYISM,106,7.15625,89386.7924528302,3.6320754716981134,0.8237479655302655,8.551302785265049e-05,9,963.3009708737864,9136980000.0,88708543.68932039,749250000.0,0.08490566037735849,0.2805963083608092,0.3300766595606469,0.5926660890625174,0.4761064671776892,0.6899509803921569
PQube,68,6.5606060606060606,56470.58823529412,5.970588235294118,0.7595252640777277,0.0002901960784313725,18,2002.4411764705883,7941590000.0,116788088.23529412,1049650000.0,0.2647058823529412,0.22176285077603208,0.41807411535448913,0.47837007101303197,0.6088228593403998,0.8860294117647058
PRODUCTION PENCIL,26,6.8,10000.0,3.5384615384615383,0.6227199228530682,1.153846153846154e-05,23,1325.8846153846155,344730000.0,13258846.153846154,38990000.0,0.8846153846153846,0.0,0.3256806154546167,0.23393190079045095,0.6571274982502443,0.3431372549019608
PUNKCAKE Delicieux,14,7.333333333333333,36071.42857142857,2.0714285714285716,0.9287346839650281,3.040816326530612e-05,12,627.5714285714286,442495000.0,31606785.714285713,349650000.0,0.8571428571428571,0.16434341165661617,0.2416124763067982,0.08080161612582903,0.53035563410288,0.5049019607843137
Paradox Interactive,87,6.6075949367088604,964022.9885057472,4.563218390804598,0.7480030820300654,0.0004570292282430213,6,4243.426829268293,1402351550000.0,17101848170.731707,1199250000000.0,0.06896551724137931,0.5852556561841571,0.3695160087363285,0.5417364738512727,0.4023566422499772,0.928921568627451
