publisher_primary,game_count,review_score,avg_owners_mid,avg_language_count,avg_positive_review_ratio,avg_active_users_rate,recent_release_count,recent_release_ratio,avg_owners_mid_norm,avg_language_count_norm,game_count_norm,recent_release_count_norm,avg_active_users_rate_norm
Hede,62,4.338983050847458,11854.838709677419,49.274193548387096,0.3722846060919073,1.6129032258064516e-06,5,0.08064516129032258,0.02179581772261869,0.8434888405811165,0.4546700874562264,0.370482842750058,0.18058968058968058
Hede Games,16,3.7857142857142856,10000.0,27.25,0.23251238089932943,1.25e-05,5,0.3125,0.0,0.7193824831174593,0.11340914000229768,0.370482842750058,0.3593366093366093
Hell Bomb Studio,12,6.916666666666667,10000.0,1.25,0.8544252719480548,1.6666666666666667e-05,11,0.9166666666666666,0.0,0.17460421265708895,0.04352095933159413,0.5138051705001512,0.3931203931203931
Hentai Room,12,5.888888888888889,10000.0,1.8333333333333333,0.7265734265734266,8.333333333333334e-06,5,0.4166666666666667,0.0,0.22423906545435243,0.04352095933159413,0.370482842750058,0.2868550368550369
Hentai works,32,7.066666666666666,10000.0,18.3125,0.8596175159421442,1.25e-05,21,0.65625,0.0,0.6374899570157478,0.2862106654423914,0.6391361200254633,0.3593366093366093
Henteko Doujin,41,7.392857142857143,41219.51219512195,3.024390243902439,0.8444164249955125,2.250871080139373e-05,10,0.24390243902439024,0.18143402869078606,0.2997967736638375,0.34903824663092586,0.49581379227537004,0.44594594594594594
HeroCraft PC,13,6.923076923076923,112307.69230769231,5.6923076923076925,0.7790521292931545,8.952380952380952e-05,6,0.46153846153846156,0.3098393090981561,0.4093020597263863,0.06282758118853439,0.4023566422499772,0.699017199017199
Hitcents,12,7.083333333333333,95416.66666666667,5.25,0.823474907650748,1.4682539682539683e-05,2,0.16666666666666666,0.28895919445032064,0.39457950537434455,0.04352095933159413,0.22716051499996484,0.37714987714987713
Home Net Games,12,6.818181818181818,212500.0,10.083333333333334,0.792221816487809,4.34920634920635e-05,2,0.16666666666666666,0.39153362638929173,0.5179242080761242,0.04352095933159413,0.22716051499996484,0.5675675675675675
Hooded Horse,14,7.538461538461538,522857.14285714284,13.071428571428571,0.8453343987744157,0.0014406598639455782,8,0.5714285714285714,0.5068780012977188,0.5693203816266982,0.08080161612582903,0.4543210299999297,0.9852579852579852
Hook Games,17,7.769230769230769,85294.11764705883,14.0,0.8112495431146949,0.00010621848739495799,0,0.0,0.2745922508922055,0.5830797320705409,0.12830005996515034,0.0,0.7321867321867321
Horny69Team,11,5.7272727272727275,10000.0,18.90909090909091,0.6115604749091793,0.0,4,0.36363636363636365,0.0,0.6440406335244351,0.022668219139849854,0.33278413942759594,0.07678132678132678
Hosted Games,177,6.65,14576.271186440677,1.0,0.7374963098180809,7.0863599677159e-05,22,0.12429378531073447,0.04826858942607617,0.14924393652741208,0.7252590605778807,0.6483274292638558,0.6474201474201474
Hound Picked Games,10,7.428571428571429,12500.0,4.5,0.8460719507386795,0.0,2,0.2,0.02858406286464565,0.36705525638541514,0.0,0.22716051499996484,0.07678132678132678
HugePixel,26,6.076923076923077,11923.076923076924,3.3846153846153846,0.7775212121035984,1.923076923076923e-05,10,0.38461538461538464,0.022531054236311854,0.31825527662761466,0.23393190079045095,0.49581379227537004,0.4250614250614251
Humble Games,46,7.341463414634147,308152.17391304346,7.239130434782608,0.8321225449500268,0.0002899606625258799,11,0.2391304347826087,0.43914525189955633,0.45407349518818735,0.37834103053042084,0.5138051705001512,0.8845208845208845
Humongous Entertainment,35,7.428571428571429,22285.714285714286,2.3142857142857145,0.8438845077876204,0.000324108843537415,0,0.0,0.10265420434609623,0.2579976913309504,0.3088788845822412,0.0,0.8992628992628993
Hunny Bunny Studio,40,6.675,14750.0,13.7,0.8141177908397857,1.6761904761904764e-05,24,0.6,0.04978633511129117,0.578729816708926,0.34276034828214924,0.6655682788551919,0.3968058968058968
Hunted Cow Games,44,5.666666666666667,48863.63636363636,1.0909090909090908,0.6841641580127436,2.9155844155844155e-05,1,0.022727272727272728,0.20322761405304948,0.15881500053476164,0.3670122815682204,0.14332232775009315,0.4963144963144963
HypeTrain Digital,26,7.363636363636363,313653.8461538461,9.153846153846153,0.8389240008810452,0.0005505714285714286,6,0.23076923076923078,0.4414122871064784,0.49906491840584416,0.23393190079045095,0.4023566422499772,0.9447174447174447
Hyperstrange,11,7.818181818181818,64545.454545454544,5.545454545454546,0.8840357279443448,0.0001161904761904762,3,0.2727272727272727,0.23888426030187782,0.40452470238132215,0.022668219139849854,0.2866446555001863,0.7493857493857494
I commissioned some series,57,7.230769230769231,10438.59649122807,3.087719298245614,0.9602272187049687,1.4035087719298246e-05,48,0.8421052631578947,0.005498532405875191,0.30315863076715843,0.4331272271926699,0.8047132844999544,0.371007371007371
INDIECN,24,6.55,72916.66666666667,2.0833333333333335,0.7760599713413386,0.00021269841269841268,6,0.25,0.2545065701875586,0.24244541153165952,0.2138819969035985,0.4023566422499772,0.8378378378378378
INFINITE BRIDGE,29,5.363636363636363,15689.655172413793,1.0,0.4664955750215172,0.0,0,0.0,0.05769761540795056,0.14924393652741208,0.26138044074291994,0.0,0.07678132678132678
"INTI CREATES CO., LTD.",20,7.578947368421052,77750.0,7.9,0.8655166428146494,6.761904761904761e-05,4,0.2,0.2627286441618427,0.4706863233975931,0.168459422013835,0.33278413942759594,0.6425061425061425
IO Games,10,5.333333333333333,49000.0,2.5,0.6000050989239059,0.0,0,0.0,0.20358462141124065,0.2697367632700709,0.0,0.0,0.07678132678132678
IR Studio,80,6.8,22750.0,1.4,0.7846796886873147,2.385714285714286e-05,27,0.3375,0.10529559660918347,0.18850022669619634,0.5201425662328424,0.6890012977501635,0.4582309582309582
IV Productions,22,5.076923076923077,18181.81818181818,2.5454545454545454,0.6645994226951104,1.818181818181818e-05,2,0.09090909090909091,0.07658234189434027,0.27251504036089313,0.1921594055706405,0.22716051499996484,0.4103194103194103
Iceberg Interactive,66,6.133333333333334,74924.24242424243,6.136363636363637,0.7049201995890093,0.00043675324675324675,12,0.18181818181818182,0.257985988746699,0.42313478659888587,0.4707071604985814,0.53035563410288,0.9262899262899262
Idea Factory International,30,7.1,140333.33333333334,2.566666666666667,0.8211163310063163,0.00035351746031746033,5,0.16666666666666666,0.3383788998630114,0.2737994024221438,0.26992285111526687,0.370482842750058,0.9054054054054054
Independent,11,6.8,14545.454545454546,1.8181818181818181,0.9165941639813819,1.4285714285714287e-05,3,0.2727272727272727,0.04799747847206177,0.2230845667788907,0.022668219139849854,0.2866446555001863,0.3740786240786241
Indie,15,5.75,23666.666666666668,1.1333333333333333,0.7038417110523372,0.0,1,0.06666666666666667,0.11035598415975716,0.16313995056651948,0.09761520293164012,0.14332232775009315,0.07678132678132678
Indie Games Publisher,13,4.666666666666667,15000.0,8.076923076923077,0.4617063492063492,0.0,3,0.23076923076923078,0.05193932803211756,0.4749245519820287,0.06282758118853439,0.2866446555001863,0.07678132678132678
IndieArk,14,7.571428571428571,133571.42857142858,4.571428571428571,0.8572868725845624,0.00031933333333333336,13,0.9285714285714286,0.3320524061353582,0.3698335334762374,0.08080161612582903,0.5456789700000703,0.8955773955773956
IndieGala,11,6.0,100909.09090909091,2.6363636363636362,0.72205327383188,1.2121212121212122e-07,1,0.09090909090909091,0.29612894826791314,0.2779663058839934,0.022668219139849854,0.14332232775009315,0.15601965601965603
Individual Software,69,5.0,10942.028985507246,1.144927536231884,0.6124286711021405,4.347826086956522e-06,0,0.0,0.011532028233343577,0.16430696419371896,0.48211862740869543,0.0,0.22665847665847666
Indovers Studio,11,4.888888888888889,76363.63636363637,2.090909090909091,0.530760232338356,1.8701298701298704e-05,0,0.0,0.26042375149405245,0.24297378845230597,0.022668219139849854,0.0,0.4176904176904177
Inoa Games,12,,10000.0,1.0,1.0,0.0,12,1.0,0.0,0.14924393652741208,0.04352095933159413,0.53035563410288,0.07678132678132678
Inspector Studios,39,4.7894736842105265,17820.51282051282,19.641025641025642,0.4311689271146164,2.1245421245421246e-05,39,1.0,0.0740111009457812,0.6518143491859358,0.3363274245347102,0.7627511226778755,0.44226044226044225
Interplay,17,6.818181818181818,93235.29411764706,1.0,0.8218963228161509,8.352941176470589e-05,0,0.0,0.2859964662673322,0.14924393652741208,0.12830005996515034,0.0,0.6867321867321867
Interplay Entertainment Corp.,30,6.884615384615385,56333.333333333336,1.8,0.7776045189829371,3.266666666666666e-05,2,0.06666666666666667,0.2214511020286229,0.22169094711031065,0.26992285111526687,0.22716051499996484,0.5196560196560197
Interplay Inc.,11,6.2,45909.09090909091,1.6363636363636365,0.6681413671366361,2.96969696969697e-05,0,0.0,0.19523760231602544,0.2087250143753663,0.022668219139849854,0.0,0.4987714987714988
Introversion Software,12,7.1,438333.3333333333,4.416666666666667,0.8116094635693593,0.00019392857142857143,2,0.16666666666666666,0.4842888224024806,0.36376796372156744,0.04352095933159413,0.22716051499996484,0.8243243243243243
InvertMouse,19,7.5,23947.36842105263,3.6315789473684212,0.885928035976494,3.9849624060150376e-05,0,0.0,0.11186643107028228,0.3300535783056416,0.1557485999176193,0.0,0.5466830466830467
Ironcode Gaming,16,5.666666666666667,11562.5,1.8125,0.7042863019333608,3.7500000000000003e-05,7,0.4375,0.018597343952226068,0.22265002881684914,0.11340914000229768,0.4299669832502795,0.5343980343980343
Ivanovich Games,19,6.0,23421.052631578947,8.68421052631579,0.7038728884883241,5.7894736842105253e-05,1,0.05263157894736842,0.1090195746616014,0.4888685788404032,0.1557485999176193,0.14332232775009315,0.6081081081081081
JAST,12,7.7,15416.666666666666,1.8333333333333333,0.8508888375812579,0.00025333333333333333,9,0.75,0.05544914351444149,0.22423906545435243,0.04352095933159413,0.4761064671776892,0.8673218673218673
JAST USA,23,8.052631578947368,51304.34782608696,1.826086956521739,0.9102586382084018,0.00019867494824016564,1,0.043478260869565216,0.2094717642272686,0.22368768618475934,0.20324704375694072,0.14332232775009315,0.8255528255528255
JY,11,4.5,10000.0,1.0,0.31031713900134955,0.0,0,0.0,0.0,0.14924393652741208,0.022668219139849854,0.0,0.07678132678132678
"Jackbox Games, Inc.",27,7.037037037037037,154259.25925925927,2.5555555555555554,0.7951688986872284,0.0003769594356261023,2,0.07407407407407407,0.3504997100704539,0.2731275969251473,0.24340640580562528,0.22716051499996484,0.9127764127764127
JanduSoft,36,6.52,29722.222222222223,5.833333333333333,0.7890948083607419,3.328042328042328e-05,17,0.4722222222222222,0.13954154789669587,0.41379217193616197,0.3160168701261005,0.5976433577500228,0.5221130221130221
Jetdogs Studios,44,7.0,59318.181818181816,7.5,0.8130945871150961,0.00010372294372294373,5,0.11363636363636363,0.22806516679272276,0.460785108310309,0.3670122815682204,0.370482842750058,0.726044226044226
Jhinbrush,12,5.333333333333333,10000.0,2.0,0.5817028485981575,0.0,3,0.25,0.0,0.23654604285595657,0.04352095933159413,0.2866446555001863,0.07678132678132678
JoyBits Ltd.,22,5.444444444444445,58409.09090909091,10.545454545454545,0.6182923607625286,1.748917748917749e-05,0,0.0,0.22608664871560766,0.5267196208898947,0.1921594055706405,0.0,0.40663390663390664
KEMCO,75,6.3125,18133.333333333332,2.3066666666666666,0.7504538861319616,3.927619047619048e-05,20,0.26666666666666666,0.07624028128920993,0.25750214798882887,0.5035433111337025,0.6295171572499421,0.5417690417690417
KIMIDORI SOFT,15,6.857142857142857,21000.0,2.066666666666667,0.7884113797626352,9.142857142857143e-05,6,0.4,0.09504190058591161,0.24127839790446004,0.09761520293164012,0.4023566422499772,0.7051597051597052
KISS ltd,36,4.933333333333334,140555.55555555556,1.9166666666666667,0.5560426754438892,3.077777777777778e-05,0,0.0,0.3385816020625022,0.2304804731012866,0.3160168701261005,0.0,0.5110565110565111
"KOEI TECMO GAMES CO., LTD.",103,6.711340206185567,172572.81553398058,3.4757281553398056,0.7590959972685853,0.0015525584835876097,6,0.05825242718446602,0.3648714396206736,0.32268366020699885,0.5852574331828666,0.4023566422499772,0.9877149877149877
KOMODO,105,6.86,46857.142857142855,3.533333333333333,0.8065686321288156,0.00017912653061224492,10,0.09523809523809523,0.19785612598323649,0.32543718582200437,0.5902198722655828,0.49581379227537004,0.8157248157248157
KONAMI,36,6.8,465833.3333333333,7.444444444444445,0.7483712461396023,0.0013708968253968255,10,0.2777777777777778,0.4920839951982519,0.459373211532333,0.3160168701261005,0.49581379227537004,0.9803439803439803
KPL,25,4.947368421052632,101200.0,1.52,0.5875368670405332,1.1428571428571429e-07,1,0.04,0.2964977355907582,0.19900540708022735,0.22409978394868502,0.14332232775009315,0.1541769041769042
Kadragon,14,5.2,11785.714285714286,1.0,0.5741449691003438,9.183673469387756e-06,4,0.2857142857142857,0.021046705422109874,0.14924393652741208,0.08080161612582903,0.33278413942759594,0.31203931203931207
Kagura Games,154,6.790849673202614,45487.01298701299,2.935064935064935,0.7917761161760803,0.0003837105751391466,60,0.38961038961038963,0.194054378033691,0.29496384206354154,0.6892138973354278,0.850007080493903,0.9176904176904177
"Kairosoft Co., Ltd",54,7.37037037037037,17500.0,6.87037037037037,0.8682648968568587,0.0007575661375661376,30,0.5555555555555556,0.07168614744673715,0.44421435817160804,0.41929104622016095,0.7100469473355701,0.9545454545454546
Kajak Games,14,6.166666666666667,20000.0,1.0,0.8338256691552463,0.0,1,0.07142857142857142,0.08879176228199298,0.14924393652741208,0.08080161612582903,0.14332232775009315,0.07678132678132678
Kalypso Media,17,6.176470588235294,385000.0,11.176470588235293,0.7259778722449929,0.00048549019607843137,4,0.23529411764705882,0.4676685145560949,0.5381772343217809,0.12830005996515034,0.33278413942759594,0.9336609336609336
Kalypso Media Digital,57,5.978260869565218,296754.3859649123,4.0,0.6808523901462431,7.257309941520468e-05,0,0.0,0.43431699040750754,0.34653368921458433,0.4331272271926699,0.0,0.6535626535626535
Kasedo Games,15,6.357142857142857,181333.33333333334,6.866666666666666,0.7352896300660043,8.895238095238095e-05,2,0.13333333333333333,0.371215049660835,0.4441130103292516,0.09761520293164012,0.22716051499996484,0.6977886977886978
Kavkaz Sila Games,37,6.176470588235294,14459.45945945946,2.4054054054054053,0.6613889259182661,3.474903474903475e-06,3,0.08108108108108109,0.04723788378775928,0.2638373945943679,0.32296448651661164,0.2866446555001863,0.21007371007371006
Kawaii Hentai,10,7.7,10000.0,9.8,0.8971513109227587,0.0,5,0.5,0.0,0.5123483758806974,0.0,0.370482842750058,0.07678132678132678
KazakovStudios,17,5.529411764705882,22058.823529411766,103.0,0.6881490466407348,5.882352941176471e-06,0,0.0,0.10134330481101024,1.0,0.12830005996515034,0.0,0.24815724815724816
Kedexa,33,5.05,10000.0,1.0303030303030303,0.4171137784774148,0.0,1,0.030303030303030304,0.0,0.15248179434151654,0.29398796461938853,0.14332232775009315,0.07678132678132678
Kedronic UAB,10,,10000.0,5.0,0.8819444444444445,6.000000000000001e-05,0,0.0,0.0,0.3857899793833686,0.0,0.0,0.6191646191646192
Kiddy,23,5.695652173913044,100652.17391304347,2.1739130434782608,0.6304768521325291,4.587991718426501e-06,2,0.08695652173913043,0.295802367787753,0.2486795901337169,0.20324704375694072,0.22716051499996484,0.22972972972972974
Kink Master Studios,12,8.0,10000.0,29.25,0.7289464871743353,5.833333333333333e-05,10,0.8333333333333334,0.0,0.7341105127708303,0.04352095933159413,0.49581379227537004,0.6093366093366094
Kitfox Games,12,7.25,517916.6666666667,4.583333333333333,0.8527752682183932,0.00022515079365079366,2,0.16666666666666666,0.5056617497105507,0.37029311419951955,0.04352095933159413,0.22716051499996484,0.8476658476658476
Klabater,19,5.571428571428571,107631.57894736843,5.105263157894737,0.6463969160667499,7.899749373433583e-05,1,0.05263157894736842,0.3043911185794533,0.38953465615359584,0.1557485999176193,0.14332232775009315,0.6744471744471745
Klei Entertainment,12,8.0,3784166.6666666665,5.083333333333333,0.8995382209706384,0.0004274785714285714,0,0.0,0.7604397938174389,0.38875986767052506,0.04352095933159413,0.0,0.9226044226044227
Konnichiwa Games,10,7.2,52000.0,3.8,0.7915851819026979,1.704761904761905e-05,0,0.0,0.21119712627065984,0.33774416322360845,0.0,0.0,0.4004914004914005
Kotovodk Studio,48,6.791666666666667,10000.0,1.0,0.8290210582791459,4.166666666666667e-06,0,0.0,0.0,0.14924393652741208,0.3891976086796104,0.0,0.21867321867321868
KuKo,37,6.297297297297297,31216.216216216217,22.16216216216216,0.7416658645789397,5.148005148005148e-06,3,0.08108108108108109,0.14582413969001282,0.6766269407974522,0.32296448651661164,0.2866446555001863,0.23832923832923833
L. Stotch,17,7.411764705882353,134411.76470588235,64.82352941176471,0.8593263982076585,9.6e-05,0,0.0,0.33285584382314864,0.9015126967520698,0.12830005996515034,0.0,0.7125307125307125
LGT SIA,38,7.0,10000.0,1.0789473684210527,0.9388095238095239,5.2631578947368424e-05,28,0.7368421052631579,0.0,0.1575796931468318,0.3297316247739855,0.6962571443873977,0.5896805896805897
LGV,37,6.2,11351.351351351352,18.054054054054053,0.7545864247052702,0.0,27,0.7297297297297297,0.016236468168271092,0.6345891106437488,0.32296448651661164,0.6890012977501635,0.07678132678132678
LH Games Limited,11,,10000.0,1.0,0.9,0.0,4,0.36363636363636365,0.0,0.14924393652741208,0.022668219139849854,0.33278413942759594,0.07678132678132678
LTZinc,48,6.125,10000.0,54.229166666666664,0.7469662969784895,1.8750000000000002e-05,19,0.3958333333333333,0.0,0.8637281577919627,0.3891976086796104,0.6194287949277822,0.4201474201474201
Laush Studio,155,6.082758620689655,23193.548387096773,6.509677419354839,0.7469328260467375,8.294930875576037e-07,6,0.03870967741935484,0.10776914034463918,0.43411344031030596,0.6908892740081672,0.4023566422499772,0.16707616707616707
Lesson of Passion,14,5.642857142857143,10000.0,1.0,0.689033147153171,0.0002142857142857143,5,0.35714285714285715,0.0,0.14924393652741208,0.08080161612582903,0.370482842750058,0.8390663390663391
Libredia,29,4.653846153846154,27068.96551724138,3.793103448275862,0.49111133853394834,1.8686371100164203e-05,0,0.0,0.12756289947447938,0.33743458231174045,0.26138044074291994,0.0,0.41646191646191644
Little Black Book Entertainment,21,5.090909090909091,11190.47619047619,1.1904761904761905,0.6015871944819313,0.0,6,0.2857142857142857,0.014408042751663686,0.16883138732156142,0.18057882461709088,0.4023566422499772,0.07678132678132678
Live Motion Games,12,6.6,95416.66666666667,10.583333333333334,0.6139778472820369,0.00010507936507936507,0,0.0,0.28895919445032064,0.5274248736891534,0.04352095933159413,0.0,0.7297297297297297
LoadUpGames.com,22,,17954.545454545456,1.0,0.6571428571428571,0.0,8,0.36363636363636365,0.07497097995093195,0.14924393652741208,0.1921594055706405,0.4543210299999297,0.07678132678132678
Lonely Troops,19,6.7,56842.10526315789,11.473684210526315,0.7728028874913134,3.6390977443609025e-05,0,0.0,0.2226028958476614,0.5433696725302004,0.1557485999176193,0.0,0.5331695331695332
Loolust,25,7.041666666666667,10000.0,6.68,0.861657154622215,1.2e-05,3,0.12,0.0,0.43894228359126036,0.22409978394868502,0.2866446555001863,0.35196560196560195
Louie Inc,34,5.75,10735.29411764706,1.7941176470588236,0.6328506500380876,0.0,4,0.11764705882352941,0.009088655548633601,0.22123813203887308,0.30153980279160447,0.33278413942759594,0.07678132678132678
Lovely Games,33,6.242424242424242,30757.575757575756,5.818181818181818,0.7467291085841403,6.274170274170273e-05,20,0.6060606060606061,0.1439280156571539,0.41331422837229803,0.29398796461938853,0.6295171572499421,0.6302211302211302
Lovely Games Hentai Club,13,6.538461538461538,55769.230769230766,7.0,0.7729235869058374,2.6520146520146524e-05,4,0.3076923076923077,0.22016182281213453,0.4477318095822362,0.06282758118853439,0.33278413942759594,0.48157248157248156
Lu,14,7.214285714285714,10000.0,3.7142857142857144,0.8628493980796027,7.1428571428571436e-06,14,1.0,0.0,0.33386453597130084,0.08080161612582903,0.5599446544275608,0.26597051597051596
LucasArts,33,7.2727272727272725,593636.3636363636,3.606060606060606,0.8328009328095666,9.47994227994228e-05,0,0.0,0.5231424794158691,0.3288639980028743,0.29398796461938853,0.0,0.7100737100737101
Lucasfilm,11,7.818181818181818,875909.0909090909,2.5454545454545454,0.8761850374450462,0.00010177489177489178,0,0.0,0.572976090037817,0.27251504036089313,0.022668219139849854,0.0,0.7235872235872236
Ludosity,11,7.7,120909.09090909091,2.3636363636363638,0.8951443094671987,1.5064935064935065e-05,1,0.09090909090909091,0.31929321150342815,0.261180134529613,0.022668219139849854,0.14332232775009315,0.3783783783783784
LunarCore Games,12,5.5,22500.0,1.9166666666666667,0.6515141555335575,0.0,2,0.16666666666666666,0.10388007929628594,0.2304804731012866,0.04352095933159413,0.22716051499996484,0.07678132678132678
M.INDIE,20,5.4,29000.0,3.45,0.6148002860581557,2.0952380952380955e-06,0,0.0,0.13639028955527038,0.321442386870181,0.168459422013835,0.0,0.1891891891891892
M9 Games,10,5.25,39500.0,1.6,0.643353896103896,1e-05,2,0.2,0.1759753163322445,0.20573450120317943,0.0,0.22716051499996484,0.32555282555282555
MACKINN7,25,6.916666666666667,15600.0,9.04,0.8419881243422656,1.6e-05,6,0.24,0.05696351318445634,0.49663716176216116,0.22409978394868502,0.4023566422499772,0.3857493857493858
MAGIC Spell Studios,12,6.222222222222222,16250.0,1.1666666666666667,0.6879139676648706,8.333333333333334e-06,5,0.4166666666666667,0.06219283637099554,0.16647821103439517,0.04352095933159413,0.370482842750058,0.2868550368550369
MAGIX Software GmbH,37,5.074074074074074,19189.18918918919,4.027027027027027,0.5795691027263925,0.00031567567567567564,4,0.10810810810810811,0.08349022769196597,0.34769441163264636,0.32296448651661164,0.33278413942759594,0.8943488943488943
MB Game Studio,39,6.625,10000.0,1.3076923076923077,0.8416776790461,0.0,18,0.46153846153846156,0.0,0.1800554781801892,0.3363274245347102,0.6088228593403998,0.07678132678132678
MCG,11,4.5,10000.0,2.090909090909091,0.4224755317146622,0.0,3,0.2727272727272727,0.0,0.24297378845230597,0.022668219139849854,0.2866446555001863,0.07678132678132678
MCGame,12,5.0,12083.333333333334,3.0833333333333335,0.38803067067398284,0.0,7,0.5833333333333334,0.024241333356207522,0.30292748368418526,0.04352095933159413,0.4299669832502795,0.07678132678132678
MDickie,11,7.8,27272.727272727272,1.1818181818181819,0.895574561918755,0.0005288311688311688,6,0.5454545454545454,0.12852359130840524,0.16797865952536556,0.022668219139849854,0.4023566422499772,0.941031941031941
MIROWIN,10,7.25,34000.0,3.5,0.7794636795870202,3.542857142857143e-05,2,0.2,0.1567672072872074,0.32384814918450106,0.0,0.22716051499996484,0.527027027027027
MIRROR Soft,26,5.666666666666667,19230.76923076923,1.0,0.9018909715062461,7.692307692307692e-06,3,0.11538461538461539,0.08376750487163186,0.14924393652741208,0.23393190079045095,0.2866446555001863,0.2757985257985258
MagicHouse,11,6.0,10000.0,1.0,0.8338624338624339,0.0,5,0.45454545454545453,0.0,0.14924393652741208,0.022668219139849854,0.370482842750058,0.07678132678132678
Male Doll,17,6.352941176470588,11470.588235294117,1.5294117647058822,0.7663253806521446,5.882352941176471e-06,5,0.29411764705882354,0.017575011690435162,0.1998080677939721,0.12830005996515034,0.370482842750058,0.24815724815724816
MangaGamer,82,7.7594936708860756,27743.90243902439,1.6951219512195121,0.9128708950546304,0.00017599303135888502,8,0.0975609756097561,0.13071786995635704,0.21347114740854217,0.5264970318635118,0.4543210299999297,0.8132678132678133
Mango Party,55,7.472727272727273,10000.0,4.8545454545454545,0.8291462658460901,0.0024636363636363636,42,0.7636363636363637,0.0,0.3805059476450723,0.4239852304227163,0.777704895632193,0.9975429975429976
Marginal act,12,5.1,12083.333333333334,5.666666666666667,0.580105891372165,8.333333333333334e-06,2,0.16666666666666666,0.024241333356207522,0.40847551941345195,0.04352095933159413,0.22716051499996484,0.2868550368550369
Markt+Technik Verlag GmbH,18,6.5,10000.0,6.777777777777778,0.7216155838242408,2.777777777777778e-05,16,0.8888888888888888,0.0,0.4416662398275663,0.14238566189952076,0.5858246890000082,0.4877149877149877
Matthew Brown,10,7.7,100000.0,3.4,0.8770227219172189,0.0001899047619047619,1,0.1,0.29496959736707545,0.31900944022565497,0.0,0.14332232775009315,0.8230958230958231
Mature Games,11,6.2727272727272725,38181.818181818184,2.0,0.7601118544698565,1.0043290043290043e-05,0,0.0,0.17162726183930946,0.23654604285595657,0.022668219139849854,0.0,0.33415233415233414
Maximum Entertainment,37,6.823529411764706,57972.97297297297,9.243243243243244,0.7743348502150204,0.0004386615186615187,19,0.5135135135135135,0.2251265387004163,0.5009522977207481,0.32296448651661164,0.6194287949277822,0.9275184275184275
"Mediascape Co., Ltd.",28,7.782608695652174,41785.71428571428,1.4285714285714286,0.9249573764338891,0.00014806122448979592,5,0.17857142857142858,0.1831817445938708,0.19104834504023815,0.2525484025755791,0.370482842750058,0.7862407862407862
Meng Games,23,6.133333333333334,12173.91304347826,8.347826086956522,0.6792459053174464,0.0,6,0.2608695652173913,0.0251980078085513,0.4812566083986887,0.20324704375694072,0.4023566422499772,0.07678132678132678
Mens Sana Interactive,23,7.636363636363637,13260.869565217392,5.434782608695652,0.8857079192524996,3.478260869565218e-05,2,0.08695652173913043,0.03615327768402808,0.4008530070496755,0.20324704375694072,0.22716051499996484,0.5257985257985258
Merge Games,29,6.636363636363637,76034.4827586207,7.413793103448276,0.7588515214049234,0.00011336617405582924,7,0.2413793103448276,0.2598703726884755,0.45859025253461894,0.26138044074291994,0.4299669832502795,0.7481572481572482
Metal Fox,23,4.157894736842105,12173.91304347826,1.2608695652173914,0.3577531300112359,0.0,0,0.0,0.0251980078085513,0.1756418700249991,0.20324704375694072,0.0,0.07678132678132678
Michael Richard Lannon,14,,13571.42857142857,2.5714285714285716,0.30238095238095236,0.0,12,0.8571428571428571,0.039118667661034175,0.2740866786316858,0.08080161612582903,0.53035563410288,0.07678132678132678
Michaela Laws,10,6.875,46500.0,1.0,0.8462695210602097,2.1142857142857144e-05,0,0.0,0.19687596870703078,0.14924393652741208,0.0,0.0,0.44103194103194104
MicroProse Software,30,6.666666666666667,124833.33333333333,2.966666666666667,0.7682473624358179,0.00016205396825396827,11,0.36666666666666664,0.32338504178486893,0.29668607603725106,0.26992285111526687,0.5138051705001512,0.8034398034398035
Microids,114,5.8316831683168315,79254.38596491228,7.140350877192983,0.6646706771540937,9.09908103592314e-05,24,0.21052631578947367,0.2651837136229177,0.4514764863524634,0.6114504517908015,0.6655682788551919,0.7039312039312039
Midnight Games,14,5.538461538461538,30000.0,3.7142857142857144,0.549158344755251,0.00018802721088435374,11,0.7857142857142857,0.14073322519183565,0.33386453597130084,0.08080161612582903,0.5138051705001512,0.8218673218673219
Might and Delight,12,7.5,210416.66666666666,6.0,0.7965941789509009,1.0825396825396826e-05,0,0.0,0.390271467710166,0.4189806997974829,0.04352095933159413,0.0,0.34275184275184273
Mihai Morosanu,13,5.25,91153.84615384616,1.0,0.5808597323076671,2.5641025641025644e-06,0,0.0,0.28310410529825647,0.14924393652741208,0.06282758118853439,0.0,0.1941031941031941
Mikołaj Spychał,15,6.769230769230769,15000.0,2.3333333333333335,0.8257222747665267,0.0,0,0.0,0.05193932803211756,0.2592315828860399,0.09761520293164012,0.0,0.07678132678132678
Milestone S.r.l.,42,6.675,94285.71428571429,7.809523809523809,0.7590279689676753,0.0007200181405895692,6,0.14285714285714285,0.28743169648358136,0.46848627400358506,0.3551684159285284,0.4023566422499772,0.9508599508599509
Mindscape,12,6.142857142857143,10000.0,10.0,0.5924452402601174,5e-05,7,0.5833333333333334,0.0,0.5162991929128272,0.04352095933159413,0.4299669832502795,0.5847665847665847
"Mindware Co., Ltd.",13,6.583333333333333,11923.076923076924,1.9230769230769231,0.85614939960291,7.692307692307692e-06,2,0.15384615384615385,0.022531054236311854,0.2309531702990702,0.06282758118853439,0.22716051499996484,0.2757985257985258
