publisher_primary,baseline_score,baseline_rank,min_score,max_score,mean_score,score_range,score_std,min_rank,max_rank,rank_range,mean_absolute_rank_change,top_5_frequency,top_10_frequency,top_20_frequency
PUNKCAKE Delicieux,0.5328022979879841,155.0,0.44219328327983853,0.6234113126961298,0.5328022979879842,0.18121802941629128,0.04074547588390367,33.0,291.0,258.0,54.95294117647059,0.0,0.0,0.0
Slitherine Ltd.,0.5323695709084693,156.0,0.41753725639146555,0.6472018854254732,0.5323695709084693,0.22966462903400764,0.04692939848607847,120.0,218.0,98.0,23.50588235294118,0.0,0.0,0.0
"Mediascape Co., Ltd.",0.5318066770346668,157.0,0.40666042163286503,0.6569529324364687,0.5318066770346669,0.25029251080360365,0.04983092376655092,111.0,230.0,119.0,21.058823529411764,0.0,0.0,0.0
DANGEN Entertainment,0.5311543704298439,158.0,0.4209229923441487,0.6413857485155392,0.5311543704298439,0.2204627561713905,0.043897042749918146,130.0,197.0,67.0,13.894117647058824,0.0,0.0,0.0
Codemasters,0.5309241727725236,159.0,0.4387337224453522,0.623114623099695,0.5309241727725236,0.18438090065434282,0.04600105076749125,95.0,314.0,219.0,43.89411764705882,0.0,0.0,0.0
Fast Travel Games,0.5304247236520063,160.0,0.47233199593956615,0.5885174513644466,0.5304247236520063,0.1161854554248804,0.03284281084076611,95.0,253.0,158.0,40.77647058823529,0.0,0.0,0.0
"INTI CREATES CO., LTD.",0.5300008187483695,161.0,0.4358200951163125,0.6241815423804264,0.5300008187483695,0.18836144726411397,0.03902445727316049,118.0,205.0,87.0,18.4,0.0,0.0,0.0
Critical Bliss,0.5296109241220277,162.0,0.387287635623382,0.6719342126206735,0.5296109241220278,0.28464657699729157,0.05851876663505231,93.0,273.0,180.0,39.07058823529412,0.0,0.0,0.0
inXile Entertainment,0.5293309128517356,163.0,0.4190583724124253,0.6396034532910461,0.5293309128517356,0.2205450808786208,0.04961535583929119,107.0,300.0,193.0,39.56470588235294,0.0,0.0,0.0
JAST USA,0.5288228531946426,164.0,0.3835440966220002,0.6741016097672851,0.5288228531946426,0.2905575131452849,0.057854910640185324,86.0,284.0,198.0,34.188235294117646,0.0,0.0,0.0
aNCHOR Inc.,0.5286548704527625,165.0,0.3858162932953657,0.6714934476101592,0.5286548704527624,0.28567715431479346,0.056261470251049474,95.0,276.0,181.0,28.270588235294117,0.0,0.0,0.0
NaipSoft,0.5284400505565126,166.0,0.42868730885661455,0.6281927922564106,0.5284400505565126,0.199505483399796,0.044087026434251594,30.0,318.0,288.0,64.85882352941177,0.0,0.0,0.0
Iceberg Interactive,0.5280735385541805,167.0,0.43241108137164486,0.6237359957367163,0.5280735385541805,0.19132491436507149,0.04084401182058095,119.0,249.0,130.0,26.070588235294117,0.0,0.0,0.0
CI Games,0.5278405817528119,168.0,0.4585185358669503,0.5971626276386734,0.5278405817528119,0.13864409177172315,0.03727332092323525,101.0,324.0,223.0,43.411764705882355,0.0,0.0,0.0
FIVE-BN GAMES,0.5274535356510357,169.0,0.412427984207315,0.6424790870947565,0.5274535356510357,0.23005110288744152,0.045915862550483695,131.0,220.0,89.0,17.16470588235294,0.0,0.0,0.0
Assemble Entertainment,0.527402278229222,170.0,0.4528440350947859,0.6019605213636582,0.527402278229222,0.1491164862688723,0.029575501744917413,129.0,203.0,74.0,13.447058823529412,0.0,0.0,0.0
Voltage Inc.,0.5269462246813359,171.0,0.42833456555925686,0.625557883803415,0.526946224681336,0.19722331824415817,0.05132137420688129,31.0,321.0,290.0,64.51764705882353,0.0,0.0,0.0
Serenity Forge,0.5267806240642074,172.0,0.45566626989614367,0.5978949782322712,0.5267806240642074,0.14222870833612755,0.02973136859786327,122.0,215.0,93.0,21.91764705882353,0.0,0.0,0.0
Pixeljam,0.526481625305845,173.0,0.4091353474084909,0.643827903203199,0.5264816253058449,0.23469255579470816,0.04667970429455988,132.0,226.0,94.0,17.68235294117647,0.0,0.0,0.0
Kink Master Studios,0.5262347472628414,174.0,0.44927444610589107,0.6031950484197917,0.5262347472628414,0.1539206023139006,0.040377791159118104,61.0,281.0,220.0,50.31764705882353,0.0,0.0,0.0
Schell Games,0.5238050694812477,175.0,0.4232065262515368,0.6244036127109587,0.5238050694812477,0.20119708645942186,0.04227583615543342,116.0,230.0,114.0,22.55294117647059,0.0,0.0,0.0
Clouded Leopard Entertainment,0.5237371104985268,176.0,0.3821335524164409,0.6653406685806126,0.5237371104985268,0.28320711616417166,0.05689610237032812,103.0,288.0,185.0,36.129411764705885,0.0,0.0,0.0
QubicGames,0.5228102999172652,177.0,0.42541537131279133,0.6202052285217392,0.5228102999172652,0.19478985720894787,0.04768388469414829,37.0,324.0,287.0,69.90588235294118,0.0,0.0,0.0
Fellow Traveller,0.5212806873264723,178.0,0.44444098311126984,0.5981203915416748,0.5212806873264724,0.153679408430405,0.03496994600370664,110.0,257.0,147.0,29.647058823529413,0.0,0.0,0.0
Versus Evil,0.52096688467123,179.0,0.44697297908598566,0.5949607902564743,0.52096688467123,0.14798781117048865,0.029795650546600053,142.0,227.0,85.0,19.376470588235293,0.0,0.0,0.0
Momentum Games,0.5205506642574209,180.0,0.40914408474349556,0.6319572437713463,0.5205506642574209,0.22281315902785076,0.05105882922697538,95.0,308.0,213.0,41.50588235294118,0.0,0.0,0.0
Aerosoft GmbH,0.5204326250473151,181.0,0.43961337456116123,0.6012518755334689,0.5204326250473151,0.1616385009723077,0.038906088140651426,116.0,303.0,187.0,39.48235294117647,0.0,0.0,0.0
Clear River Games,0.5194628015968724,182.0,0.4227512394319107,0.6161743637618343,0.5194628015968724,0.19342312432992365,0.04931136223856229,45.0,330.0,285.0,68.09411764705882,0.0,0.0,0.0
MangaGamer,0.5193760879476221,183.0,0.38708972830783356,0.6516624475874109,0.5193760879476221,0.2645727192795773,0.052505434716539026,124.0,274.0,150.0,25.211764705882352,0.0,0.0,0.0
Grey Alien Games,0.5187272350407205,184.0,0.3926490028920558,0.6448054671893854,0.5187272350407205,0.2521564642973296,0.0528727579969174,123.0,260.0,137.0,34.76470588235294,0.0,0.0,0.0
Hook Games,0.5183048218779385,185.0,0.3939931020567737,0.6426165416991034,0.5183048218779386,0.24862343964232975,0.05275035057465703,114.0,264.0,150.0,39.55294117647059,0.0,0.0,0.0
INDIECN,0.5174620913746106,186.0,0.4183086381890266,0.6166155445601947,0.5174620913746106,0.19830690637116816,0.03971954101893339,156.0,225.0,69.0,15.294117647058824,0.0,0.0,0.0
"Rogue Games, Inc.",0.5172496021869191,187.0,0.41322944174886733,0.6212697626249709,0.5172496021869191,0.20804032087610358,0.0423557875566915,146.0,238.0,92.0,17.847058823529412,0.0,0.0,0.0
Merge Games,0.5168564578085368,188.0,0.43207099606900357,0.6016419195480703,0.5168564578085368,0.16957092347906677,0.03341569813365148,167.0,213.0,46.0,9.058823529411764,0.0,0.0,0.0
Toplitz Productions,0.5166237472528747,189.0,0.4332245780182979,0.6000229164874517,0.5166237472528747,0.16679833846915376,0.03877645914955301,117.0,326.0,209.0,37.71764705882353,0.0,0.0,0.0
Nightdive Studios,0.5160077651676008,190.0,0.41056919474173154,0.62144633559347,0.5160077651676008,0.21087714085173842,0.04185862933544652,161.0,234.0,73.0,15.988235294117647,0.0,0.0,0.0
Arc System Works,0.5155480858989187,191.0,0.42632900005206426,0.604767171745773,0.5155480858989185,0.17843817169370874,0.03610041196523574,152.0,265.0,113.0,18.011764705882353,0.0,0.0,0.0
Gotcha Gotcha Games,0.5152157105560012,192.0,0.39439579746069964,0.6360356236513027,0.5152157105560012,0.2416398261906031,0.04785867703453995,146.0,257.0,111.0,23.16470588235294,0.0,0.0,0.0
PLAYISM,0.5149773517768623,193.0,0.4194522243321104,0.6105024792216142,0.5149773517768622,0.19105025488950378,0.03813981568785711,160.0,212.0,52.0,9.741176470588234,0.0,0.0,0.0
Valkyrie Initiative,0.5148302543335553,194.0,0.44059980256352416,0.5890607061035865,0.5148302543335553,0.14846090354006236,0.02996863317134145,150.0,233.0,83.0,20.058823529411764,0.0,0.0,0.0
