scenario_id,scale_reach_weight,quality_weight,engagement_weight,momentum_weight,weight_distance_from_baseline,publisher_primary,overall_score,rank,baseline_rank,rank_change,absolute_rank_change
S014,0.25,0.4,0.25,0.1,0.15811388300841897,UPCELL TELEKOMUNIKASYON LIMITED SIRKETI,0.3792778218513217,586.0,489.0,97.0,97.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,"USERJOY Technology Co., Ltd.",0.6292234238677287,116.0,125.0,-9.0,9.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Ubisoft,0.7129233357338346,22.0,17.0,5.0,5.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Uintani,0.23467146311653592,765.0,773.0,-8.0,8.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Ultimate Games S.A.,0.4433651116936237,470.0,472.0,-2.0,2.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,United Independent Entertainment,0.23664505938570335,761.0,757.0,4.0,4.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Untold Tales,0.644088799473755,89.0,89.0,0.0,0.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Uzura Studio,0.31296490427961426,690.0,699.0,-9.0,9.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,VRKiwi,0.47208092977643923,413.0,388.0,25.0,25.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Vaka Game Magazine,0.5880741202677643,186.0,223.0,-37.0,37.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Valkeala Software,0.3376679243708052,664.0,609.0,55.0,55.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Valkyria Games,0.3747284513975332,599.0,573.0,26.0,26.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Valkyrie Initiative,0.5688554103436352,228.0,194.0,34.0,34.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Valve,0.8300098335689141,1.0,1.0,0.0,0.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Versus Evil,0.5733581620991904,222.0,179.0,43.0,43.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Vertigo Games,0.6626318063428988,69.0,75.0,-6.0,6.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Vertigo Gaming Inc.,0.46116620733537617,432.0,404.0,28.0,28.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Vidas Salavejus,0.40064147056283894,550.0,508.0,42.0,42.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Vitok,0.3227333478131894,683.0,709.0,-26.0,26.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Viva Media,0.42518683054719564,508.0,520.0,-12.0,12.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Volens Nolens Games,0.5534619048621259,252.0,261.0,-9.0,9.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Voltage Inc.,0.5993506394271965,170.0,171.0,-1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Vutune,0.45355943022104783,449.0,387.0,62.0,62.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,W.T.B.,0.2993259511757463,709.0,716.0,-7.0,7.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,WASABI entertainment,0.4479800593047268,460.0,459.0,1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,WB Games,0.7142176676023031,20.0,27.0,-7.0,7.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Wadjet Eye Games,0.5631078775782052,235.0,262.0,-27.0,27.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Wainstop James,0.4140087794187984,526.0,567.0,-41.0,41.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Waku Waku Games,0.6311325247685013,111.0,130.0,-19.0,19.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Wales Interactive,0.5098028202698554,332.0,289.0,43.0,43.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Walter Machado,0.6515949363712126,76.0,102.0,-26.0,26.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,War Child Gaming,0.3024398771676864,703.0,743.0,-40.0,40.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Warfare Studios,0.29422525148562095,716.0,705.0,11.0,11.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Warner Bros. Games,0.7198979624076414,17.0,12.0,5.0,5.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Warner Bros. Interactive Entertainment,0.6358436411952446,104.0,87.0,17.0,17.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,WayForward,0.5871682879070818,189.0,200.0,-11.0,11.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Whale Rock Games,0.45281020449161674,450.0,423.0,27.0,27.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,WhisperGames,0.6838336149882527,47.0,66.0,-19.0,19.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Whitethorn Games,0.5574167163504367,243.0,232.0,11.0,11.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Wholetone Games,0.37674612204410723,595.0,612.0,-17.0,17.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,William at Oxford,0.24178409689130487,759.0,760.0,-1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,WindField Games,0.5334626769821765,289.0,293.0,-4.0,4.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Winged Cloud,0.5758774581904308,215.0,218.0,-3.0,3.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Winter Wolves,0.39015702271113106,567.0,588.0,-21.0,21.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Wired Productions,0.6095701365378948,150.0,115.0,35.0,35.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Wolfs Moon Studios,0.5351268029747994,286.0,285.0,1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Wolverine Studios,0.4523132279314683,452.0,484.0,-32.0,32.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,XSEED Games,0.6400269218036929,97.0,107.0,-10.0,10.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,XSGames,0.39281029673462015,562.0,478.0,84.0,84.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Xbox Game Studios,0.7661100494168539,7.0,6.0,1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Xitilon,0.36285046140491867,620.0,626.0,-6.0,6.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Y Press Games,0.5025923625554134,345.0,410.0,-65.0,65.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,YAW Studios,0.4897288508787666,376.0,375.0,1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Yaeko,0.5298648123632801,295.0,319.0,-24.0,24.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Yai Gameworks,0.35670577788506924,628.0,656.0,-28.0,28.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Yamate,0.44196217662871307,477.0,442.0,35.0,35.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Yash Future Tech Solutions Pvt Ltd,0.3027560221867216,701.0,696.0,5.0,5.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Yogscast Games,0.7094788706386034,24.0,24.0,0.0,0.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Zachtronics,0.6721215868946567,60.0,88.0,-28.0,28.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,ZangGames,0.2772574301632706,735.0,759.0,-24.0,24.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,ZaxtorGameS,0.4238573628467741,511.0,544.0,-33.0,33.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Zeiva Inc,0.32110876766587565,685.0,701.0,-16.0,16.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Zerouno Games,0.43815973782687845,489.0,495.0,-6.0,6.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Ziggurat,0.4608475376401984,433.0,412.0,21.0,21.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Zloy Krot Studio,0.27868907307595636,733.0,731.0,2.0,2.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Zombie Developer,0.27010644474234946,744.0,694.0,50.0,50.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,Zoo Corporation,0.44712161162328223,464.0,473.0,-9.0,9.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,aNCHOR Inc.,0.6364052082787088,103.0,165.0,-62.0,62.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,artoonu,0.4695319747298211,419.0,422.0,-3.0,3.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,astragon Entertainment,0.550683768603061,258.0,207.0,51.0,51.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,azimuth team,0.22752781246064835,768.0,761.0,7.0,7.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,b-alive gmbh,0.4202168080073212,517.0,525.0,-8.0,8.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,baKno Games,0.3445565552283312,648.0,650.0,-2.0,2.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,beans rolls,0.22141088268623965,770.0,769.0,1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,bhungry,0.4736666114218939,408.0,393.0,15.0,15.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,bitComposer Interactive GmbH,0.29858092711179646,710.0,714.0,-4.0,4.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,cBlck,0.19089153698234546,778.0,780.0,-2.0,2.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,derevotyan,0.4478002640383117,462.0,533.0,-71.0,71.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,eSolutions Nordic AB,0.5217172093930696,313.0,359.0,-46.0,46.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,ebi-hime,0.5003029425421054,350.0,365.0,-15.0,15.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,exosyphen studios,0.34878333677601253,637.0,622.0,15.0,15.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,familyplay,0.34156969879414956,653.0,684.0,-31.0,31.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,grin robot,0.373292580857507,602.0,632.0,-30.0,30.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,inXile Entertainment,0.5997385884261812,169.0,163.0,6.0,6.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,indie.io,0.6454790728737674,84.0,69.0,15.0,15.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,indie_games_studio,0.2700601126073919,745.0,730.0,15.0,15.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,indiegames3000,0.3297396539647533,673.0,675.0,-2.0,2.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,indienova,0.5812009131370057,201.0,224.0,-23.0,23.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,kazakovstudios,0.43349005240891186,495.0,453.0,42.0,42.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,khukhrovr,0.3918163602911567,564.0,538.0,26.0,26.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,kovalevviktor,0.34758007999786467,640.0,625.0,15.0,15.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,lightUP,0.39730504709426234,555.0,571.0,-16.0,16.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,magnussoft,,,,,
S014,0.25,0.4,0.25,0.1,0.15811388300841897,meokigame,0.3323331285180272,670.0,690.0,-20.0,20.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,okyakusama,0.5357420177652361,283.0,265.0,18.0,18.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,owlyboi,0.4909009165563979,372.0,385.0,-13.0,13.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,qureate,0.6043605962703027,158.0,221.0,-63.0,63.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,rokaplay,0.5260779587566008,303.0,325.0,-22.0,22.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,rondomedia GmbH,0.3283217531292746,676.0,644.0,32.0,32.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,tinyBuild,0.6659885574845372,66.0,56.0,10.0,10.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,upjers,0.5066716288396248,337.0,321.0,16.0,16.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,wow wow Games,0.27567938785498114,736.0,711.0,25.0,25.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,КиКо,0.41435582622456724,525.0,522.0,3.0,3.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,冷笑黑妖,0.5350650831744491,287.0,286.0,1.0,1.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,凝冰剑斩,0.40124571850939206,548.0,616.0,-68.0,68.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,吃了就睡工作室,0.39565627402281883,558.0,597.0,-39.0,39.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,方块游戏(CubeGame),0.6013732120212942,167.0,134.0,33.0,33.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,橙光游戏,0.4165128025025068,522.0,494.0,28.0,28.0
S014,0.25,0.4,0.25,0.1,0.15811388300841897,致意,0.5785923592744828,208.0,228.0,-20.0,20.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,072 Project,0.6283533895280943,159.0,105.0,54.0,54.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,0Cube,0.38566678613967675,572.0,619.0,-47.0,47.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,101XP,0.5973752795019129,214.0,210.0,4.0,4.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,10tons Ltd,0.5865460077145016,230.0,234.0,-4.0,4.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,11 bit studios,0.7464426289593602,18.0,20.0,-2.0,2.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,2 Left Thumbs,0.737081826940454,24.0,26.0,-2.0,2.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,2Awesome Studio,0.46028353723435467,452.0,482.0,-30.0,30.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,2K,0.7455622002568428,19.0,21.0,-2.0,2.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,2P Games,0.6812287609864466,76.0,57.0,19.0,19.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,3000AD,0.18817390765009154,782.0,779.0,3.0,3.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,3D Realms,0.5230527281721383,341.0,299.0,42.0,42.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,3dm_live_wallpapers,0.6009700767747286,206.0,268.0,-62.0,62.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,430Games,0.5077226128221577,369.0,328.0,41.0,41.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,505 Games,0.6642046889613599,104.0,80.0,24.0,24.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,616 GAMES,0.4925858840624811,394.0,380.0,14.0,14.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,727 Not Hound,0.5458331576196473,303.0,283.0,20.0,20.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,7DOTS,0.47395537545415783,430.0,492.0,-62.0,62.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,7miao game,0.24907320789067372,754.0,642.0,112.0,112.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,8Floor,0.5138480107760838,352.0,331.0,21.0,21.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,8floor,0.4026196743416544,549.0,550.0,-1.0,1.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,AFBIK Studio,0.42642990594289043,516.0,555.0,-39.0,39.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,AK Studio,0.33794367091407645,666.0,620.0,46.0,46.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,ALPHY,,,,,
S015,0.25,0.4,0.3,0.05,0.19999999999999998,AMG GAMES,0.3983335211832135,556.0,584.0,-28.0,28.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,ANPA.US,0.2927382576790869,717.0,713.0,4.0,4.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,ARTE France,0.5263709781189785,335.0,322.0,13.0,13.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,ARTLINK,0.3754438498089693,593.0,605.0,-12.0,12.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Absolutist Ltd.,0.4484969305828289,487.0,490.0,-3.0,3.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Abyssal Studios,0.45514145812789175,461.0,526.0,-65.0,65.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Accelerate Games,0.5147750619177358,351.0,428.0,-77.0,77.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Activision,0.7064100619123644,55.0,34.0,21.0,21.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Adamvision Studios,0.5848651951396321,235.0,226.0,9.0,9.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Aerosoft GmbH,0.601251875533469,205.0,181.0,24.0,24.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Afil Games,0.4377281918323435,499.0,416.0,83.0,83.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Ahlman Game Studio,0.2754878816398999,734.0,756.0,-22.0,22.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Airem,0.48923905265420153,402.0,415.0,-13.0,13.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Akella,0.45042236894402926,479.0,507.0,-28.0,28.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Aksys Games,0.5753685575665538,251.0,295.0,-44.0,44.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Akupara Games,0.7120874073090591,48.0,62.0,-14.0,14.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Alawar,0.7038794810516404,56.0,49.0,7.0,7.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Alawar Casual,0.5931068699815996,221.0,244.0,-23.0,23.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Aldorlea Games,0.3882432263827285,567.0,545.0,22.0,22.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Alternative Software Ltd,0.4499766508233936,482.0,548.0,-66.0,66.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Amaterasu Software,0.3780220670762074,585.0,553.0,32.0,32.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Ammonite Design Studios Ltd,0.2905333438940428,720.0,695.0,25.0,25.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Anamik Majumdar,0.21840338257234693,773.0,758.0,15.0,15.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Anarchy Enterprises,0.3045490960983215,703.0,719.0,-16.0,16.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Anatoliy Loginovskikh,0.4984004349987317,384.0,405.0,-21.0,21.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Andy Jurko,0.5302347258488996,326.0,468.0,-142.0,142.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,AnelaGamesStudio,0.3902372977603171,566.0,618.0,-52.0,52.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Anima Games,,,,,
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Anime Mania,0.4257800011261591,519.0,445.0,74.0,74.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Annapurna Interactive,0.726103260336907,32.0,29.0,3.0,3.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Anshar Publishing,0.5674956013071933,265.0,267.0,-2.0,2.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Apogee Entertainment,0.6770398193342347,83.0,104.0,-21.0,21.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Application Systems Heidelberg,0.6071012839583926,191.0,257.0,-66.0,66.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Appnori Inc.,0.4771602668628664,426.0,460.0,-34.0,34.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Arc Games,0.7575365516083012,15.0,13.0,2.0,2.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Arc System Works,0.604767171745773,199.0,191.0,8.0,8.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,"Arcen Games, LLC",0.4753336927136138,429.0,450.0,-21.0,21.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Archor Games,0.35870310172774983,629.0,534.0,95.0,95.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Argent Games,0.5483320573149045,297.0,386.0,-89.0,89.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Armor Games Studios,0.7098334257425363,50.0,60.0,-10.0,10.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Art Games Studio S.A.,0.44520679381220063,490.0,506.0,-16.0,16.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Artifex Mundi,0.5845999640877801,236.0,272.0,-36.0,36.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Artur Rezende,0.3169918614243127,681.0,680.0,1.0,1.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Aspyr,0.6408679930644577,140.0,117.0,23.0,23.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Assemble Entertainment,0.6019605213636582,203.0,170.0,33.0,33.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Astero,0.16568211006962805,784.0,785.0,-1.0,1.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Astrea,0.37777203647812446,588.0,552.0,36.0,36.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Atari,0.5729932568300643,255.0,219.0,36.0,36.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Avalon Digital,0.5636957582064609,274.0,277.0,-3.0,3.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Axis Games,0.5098769473152297,367.0,435.0,-68.0,68.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Axyos Games,0.4781604186408292,423.0,447.0,-24.0,24.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Azerbaijan Technology,0.3015952619319227,710.0,715.0,-5.0,5.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Azurezero,0.43238519851382035,507.0,528.0,-21.0,21.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,BANDAI NAMCO Entertainment,0.7217545140981412,39.0,63.0,-24.0,24.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Back To Basics Gaming,0.35393843468576847,639.0,583.0,56.0,56.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Bad Kid Games,0.44667173600036875,489.0,457.0,32.0,32.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,BadLand Publishing,0.29006271707120085,721.0,727.0,-6.0,6.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Bandai Namco Entertainment,0.7973484606194621,7.0,5.0,2.0,2.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Beijing Happy Entertainment Technology,0.5801277288631763,239.0,240.0,-1.0,1.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,BekkerDev Studio,0.34514179818711344,656.0,667.0,-11.0,11.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Bennaction,,,,,
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Best Place Apps,0.5788660870184065,244.0,211.0,33.0,33.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Bethesda Softworks,0.7367980814980422,25.0,22.0,3.0,3.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Big Ant Studios,0.5785028927271662,245.0,324.0,-79.0,79.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Big Fish Games,0.4803703736615175,421.0,414.0,7.0,7.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Bitlock Studio,0.3635171236613728,616.0,668.0,-52.0,52.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Black Hole,0.4109382822797859,541.0,577.0,-36.0,36.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Black Phoenix Studio,0.3001643939223483,712.0,722.0,-10.0,10.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Blaze Epic,0.28850220633929596,723.0,725.0,-2.0,2.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Blender Games,0.37557942708297526,592.0,602.0,-10.0,10.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Blessing Company,0.3132839034414688,686.0,661.0,25.0,25.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Blowfish Studios,0.40399164154952577,547.0,518.0,29.0,29.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Bohemia Interactive,0.680872223065877,77.0,65.0,12.0,12.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,BokiBoki Games,0.5072105533209182,371.0,301.0,70.0,70.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Bonus Stage Publishing,0.6235176142000302,168.0,149.0,19.0,19.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Boogygames Studios,0.36902299769928737,605.0,578.0,27.0,27.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Boom Games,0.29814193090696567,713.0,733.0,-20.0,20.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Boom Team,0.26925869715967615,741.0,755.0,-14.0,14.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Boomzap Inc,0.4818782795777583,415.0,327.0,88.0,88.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Breda University of Applied Sciences,0.4365558697871304,502.0,516.0,-14.0,14.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Brewsterland Studios,0.27030993822284805,739.0,744.0,-5.0,5.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,BufoProject,0.4935129036842795,391.0,469.0,-78.0,78.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,"CAPCOM Co., Ltd.",0.8161231808967596,4.0,4.0,0.0,0.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,CCS,0.4640684758634955,444.0,432.0,12.0,12.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,"CFK Co., Ltd.",0.5101171691795265,366.0,342.0,24.0,24.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,CI Games,0.5971626276386734,215.0,168.0,47.0,47.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,CINEMAX GAMES,0.5271068935413296,334.0,360.0,-26.0,26.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,CITY CONNECTION,0.531421301656362,324.0,320.0,4.0,4.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Cakewalk,0.4211032261341233,524.0,587.0,-63.0,63.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Capcom,0.6246761613035544,163.0,146.0,17.0,17.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,CasGames,0.19636112139664094,774.0,777.0,-3.0,3.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Casual Arts,,,,,
S015,0.25,0.4,0.3,0.05,0.19999999999999998,Cateia Games,0.4326471103916248,506.0,430.0,76.0,76.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,CggtGroup,0.34297094910706816,659.0,560.0,99.0,99.0
S015,0.25,0.4,0.3,0.05,0.19999999999999998,ChaniMK,0.45465165512783995,465.0,470.0,-5.0,5.0
