rank,publisher_primary,game_count,scale_reach_score,quality_score,engagement_score,momentum_score,overall_score
307,Hunny Bunny Studio,40,0.15557503143081808,0.7473366731976706,0.3968058968058968,0.6262273115420767,0.45194753905257834
308,Positech Games,14,0.34775529239899056,0.6525790810857428,0.5393120393120393,0.1765784917142716,0.45183725828491816
309,Might and Delight,12,0.3960133141276294,0.814963756142117,0.3427518427518427,0.0,0.45164415533767394
310,Nomad Games,11,0.30971894223020474,0.6362137435017585,0.7604422604422605,0.0,0.4513542049195513
311,Lovely Games Hentai Club,13,0.2656758201661549,0.7140971210882463,0.4815724815724815,0.317729040386423,0.4511895257570878
312,Eastasiasoft Limited,31,0.0864731218530391,0.7610699359906138,0.4778869778869778,0.6389036370935253,0.4499995145871722
313,Disney,50,0.31028416674074044,0.6964164020488163,0.6621621621621622,0.0,0.4499568114063365
314,Green Sauce Games,17,0.14679232129200348,0.8015599424291859,0.6683046683046683,0.16145244129410358,0.44972409503600613
315,Hitcents,12,0.31008325663512537,0.7898238735784604,0.3771498771498771,0.19086420599998588,0.4495359082258053
316,Markt+Technik Verlag GmbH,18,0.08833324796551327,0.6848818659861945,0.4877149877149877,0.7676632089333366,0.449073675466786
317,SC Jogos,17,0.4171917454873646,0.7229705335186314,0.2616707616707617,0.220540215141251,0.448323455581507
318,Lu,14,0.06677290719426016,0.8216363392514415,0.2659705159705159,0.8239778617710243,0.4466522017531803
319,Yaeko,15,0.033953100739648565,0.8762586256953124,0.4828009828009828,0.5017284119999719,0.446580631327663
320,CITY CONNECTION,29,0.11998103084762642,0.790022007971372,0.5552825552825553,0.3766494834227998,0.4465538967580118
321,upjers,15,0.34054257601282306,0.5086925419436273,0.8722358722358723,0.0,0.44624483863475073
322,ARTE France,13,0.25610973120035896,0.7800753981217841,0.4705159705159705,0.18317189830767822,0.44524000420600673
323,The Quantum Astrophysicists Guild,11,0.3147931340372695,0.7617508601942947,0.4471744471744471,0.11187438564549178,0.4449189022530459
324,Big Ant Studios,14,0.19138186746503175,0.712085825094531,0.8194103194103194,0.0,0.4444914650231843
325,rokaplay,13,0.13983151305314287,0.7644896385371718,0.64004914004914,0.2531194006616129,0.4442656592388215
326,Rising Moon Games,14,0.1461148356840367,0.8585502154832827,0.4932432432432432,0.24322929077150302,0.44383829939877173
327,Boomzap Inc,49,0.09022985491832376,0.8300716181402232,0.3132678132678133,0.6662364922348802,0.44319097115227496
328,430Games,13,0.11684783640302662,0.5460185302614537,0.7751842751842751,0.5509591812307412,0.4423830340409617
329,Hell Bomb Studio,12,0.03492084253141778,0.7898669569616817,0.3931203931203931,0.7555220682000604,0.44113477082858843
330,Minicactus Games,14,0.18545855404704578,0.8610652772974379,0.4041769041769041,0.24322929077150302,0.4405498515568037
331,8Floor,48,0.33183683225946575,0.6591763274653917,0.538083538083538,0.1158642059999859,0.438892128047136
332,Next Game,23,0.06979121854663524,0.803343020665406,0.8660933660933661,0.0,0.43864850590961735
333,MIROWIN,10,0.1901833956666661,0.7832503583120286,0.527027027027027,0.21086420599998593,0.43857433228234494
334,Fancy Fish Games,10,0.13249023489838896,0.7722313442790563,0.6437346437346437,0.21086420599998593,0.43841754514507963
335,NovaLogic,14,0.19551638922307696,0.7960817979711092,0.6547911547911548,0.0,0.4382135065776407
336,Forever Entertainment S. A.,79,0.2913466128422956,0.6070638873118095,0.5761670761670762,0.2587970172508225,0.4381434485093849
337,Qumaron,38,0.08631146493643654,0.7438805726832064,0.800982800982801,0.16202628325270607,0.43787368721718084
338,Endless Loop Studios,13,0.28563764721966467,0.7644603990802366,0.4631449631449631,0.10348277725388338,0.4374627054680287
339,OnSkull Games,10,0.3567007991102442,0.5294821313136449,0.6805896805896806,0.11732893110003724,0.43740719486562063
340,THQ,10,0.19654129504233095,0.7925860977802206,0.6492628992628993,0.0,0.43641786245146186
341,Old School Vibes,10,0.19728984862632346,0.8596773031211979,0.3255528255528255,0.2946578622000745,0.4362638823961489
342,"CFK Co., Ltd.",34,0.18266900021199212,0.727334169065277,0.5245700245700246,0.32290488258820715,0.4354841380960163
343,HFTGames,13,0.0298487873054824,0.6641858776685985,0.7960687960687961,0.43786573382306776,0.4345964581447178
344,FreeMind S.A.,12,0.1639781668608251,0.46942465492242885,0.7886977886977887,0.5219867933001119,0.43425733161259195
345,Topware Interactive,20,0.5163187096898131,0.5768966834651817,0.4017199017199017,0.0,0.43412453377496946
346,Ghostlight LTD,14,0.2077821398390935,0.6752484584046645,0.7936117936117936,0.0,0.43402064518744077
347,Hanako Games,13,0.20807699032669674,0.807007819805651,0.581081081081081,0.0,0.4311455087722553
348,Romantic Room,14,0.2868494478239468,0.5460202828323186,0.5626535626535627,0.36247885138573743,0.43110593182665014
349,Peaksel,15,0.2527706489874211,0.5915346047496877,0.6056511056511057,0.2931136557710383,0.4310273780663806
350,Heart's Choice,24,0.06996693880878216,0.724628152090342,0.6855036855036855,0.34698679330011184,0.4310256303059302
351,QZQ Studio,26,0.1748504703421324,0.6921364687370284,0.2346437346437346,0.76702327939785,0.4308208440792793
352,Pyramid Games S.A.,11,0.2718820452901494,0.69991155510243,0.6265356265356266,0.0,0.43043930768940664
353,Chubby Pixel,12,0.5237717124457861,0.6289085738330814,0.2076167076167076,0.10732893110003722,0.4296153526942967
354,IR Studio,80,0.121936522626586,0.7441916961955092,0.4582309582309582,0.4781005191000654,0.4292965612891593
355,Klabater,19,0.3214198260942818,0.561293696128613,0.6744471744471745,0.08890787846845828,0.4291106646312862
356,Nibb Games,12,0.1259318959497096,0.8556145703639897,0.3415233415233415,0.39819313710002324,0.42879417356126703
357,GameMill Entertainment,30,0.2358479667516477,0.4699973861063308,0.6670761670761671,0.47827158800002806,0.4287019758102136
358,Performance Artist,12,0.040869968756187446,0.6619367316159774,0.4686732186732186,0.812142253641152,0.42844149033027534
359,eSolutions Nordic AB,15,0.12091277744110956,0.7179805996472662,0.7782555282555282,0.09732893110003721,0.42796409731467944
360,CINEMAX GAMES,13,0.22189970356793254,0.7128276186496774,0.6044226044226044,0.10348277725388338,0.427920119316283
361,Sacada,24,0.14199040155828008,0.7975952266452377,0.6928746928746928,0.0,0.42755014711390793
362,NukGames,11,0.414513089252082,0.753027518792706,0.2788697788697789,0.0,0.4267617926499963
363,Mens Sana Interactive,23,0.1090932235571575,0.872146888919179,0.5257985257985258,0.14303811904346417,0.4264421179369836
364,Game for people,17,0.4950946735411603,0.6677050144008732,0.2628992628992629,0.0,0.4261744926395206
365,ebi-hime,38,0.11639988402527597,0.8332705472195845,0.4090909090909091,0.35622025375225325,0.42597234345574175
366,Lonely Troops,19,0.2867562511841692,0.7289940363382492,0.5331695331695332,0.0,0.4256968054498406
367,Interplay Entertainment Corp.,30,0.22149907104496047,0.7484888691780782,0.5196560196560197,0.13086420599998588,0.42563217045036145
368,Pujia8 Studio,20,0.18201642579406654,0.877523260113843,0.3740786240786241,0.15086420599998593,0.4244080827777989
369,Super PowerUp Games,25,0.13241993413976058,0.7734804182172603,0.0767813267813267,0.8694711847411892,0.42416804548153797
370,Towndarktales,10,0.09008130913636597,0.7276682093554241,0.5847665847665847,0.3731136557710384,0.42274928632332803
371,Crisp App Studio,22,0.1726714398928475,0.7156576196154398,0.5872235872235873,0.1964760440182563,0.4220484138945845
372,Rising Star Games,14,0.2501880198910182,0.6432230041171554,0.7063882063882064,0.0,0.42181034947464424
373,DominiGames,16,0.25188793995484393,0.6245845512512178,0.6068796068796068,0.16586420599998591,0.42179169663548
374,InvertMouse,19,0.1555038605173541,0.8596306846549137,0.5466830466830467,0.0,0.42165216591415733
375,YAW Studios,16,0.19855937140825214,0.8130890741727599,0.3685503685503685,0.2271578622000745,0.42120625528480105
376,Clickteam,15,0.22210370481349118,0.6899348399148042,0.5540540540540541,0.17086420599998592,0.42115719036997185
377,Gray Boss,10,0.15904982644194232,0.8503826525672973,0.3255528255528255,0.2946578622000745,0.42009147946544534
378,PinkySoul,14,0.0298487873054824,0.7228752111049443,0.5282555282555282,0.5761568725853614,0.419384275427312
379,NAISU,12,0.15418240598656735,0.8386361640025636,0.4238329238329238,0.19086420599998588,0.4189509069626503
380,616 GAMES,12,0.06898951556150806,0.723480273569604,0.542997542997543,0.46094265689999087,0.41893131965191627
381,GCN,10,0.07857001409542673,0.7444553902887237,0.6179361179361179,0.2946578622000745,0.4186220249372512
382,Conglomerate 5,205,0.24442226079241752,0.514204354929519,0.7985257985257985,0.12343835000495257,0.41803000996210443
383,The Revills Games,10,0.09077684058760309,0.8146301507358396,0.5491400491400491,0.21086420599998593,0.41761858015442066
384,Randumb Studios,25,0.22779574423964177,0.929489157872091,0.1541769041769042,0.18665786220007452,0.4174093180108939
385,owlyboi,47,0.035022525453331885,0.7603004631359712,0.515970515970516,0.4903247094604746,0.4170908324626319
386,Argent Games,13,0.05544795724384026,0.8717656213789242,0.601965601965602,0.10348277725388338,0.41685200843022424
387,Vutune,12,0.19652841889235242,0.8176478815065771,0.0767813267813267,0.5817284119999718,0.41669483822055753
388,VRKiwi,12,0.14320104404429446,0.749345000317409,0.3617936117936118,0.46094265689999087,0.4164239864044468
389,LTZinc,48,0.17274563155839254,0.6628350003410965,0.4201474201474201,0.4852715179711129,0.4161316828729173
390,Digerati,30,0.2686060268909367,0.6712096545874222,0.504914004914005,0.13086420599998588,0.41598743767085333
391,Coconut Island Games,10,0.2896029792973314,0.6667321803226463,0.5724815724815725,0.0,0.41587701134717436
392,Hosted Games,177,0.06846365884634328,0.7067111178720034,0.6474201474201474,0.3339072428919829,0.41554573187564803
393,bhungry,12,0.1385023455479667,0.6571451874031587,0.5454545454545454,0.39819313710002324,0.4144392568186485
394,KEMCO,75,0.11249265462913369,0.6819399060289437,0.5417690417690417,0.4118068628999768,0.41407923871768476
395,My Way Games,92,0.21941307891532394,0.5110995720237067,0.7997542997542998,0.1592006122927775,0.4139554010222519
396,PeriScope Game,10,0.2383749790628062,0.8511325357760892,0.3759213759213759,0.0,0.41395527858908404
397,Green Man Gaming Publishing,22,0.23420147787821158,0.6441987697957885,0.5368550368550369,0.1964760440182563,0.4120725621698564
398,Mismatch Studio,10,0.2228328848812151,0.8673086505011699,0.3673218673218673,0.0,0.4116484783231497
399,Ratalaika Games S.L.,56,0.1157933310630576,0.7634730720717351,0.3452088452088452,0.4806544480101853,0.4107095237368875
400,Gagonfe,11,0.0708298942505772,0.8774328647852214,0.5294840294840295,0.11187438564549178,0.41069828616689813
401,TERNOX,10,0.21479383869807786,0.7382841563044381,0.4791154791154791,0.11732893110003724,0.4100855259237601
402,PRODUCTION PENCIL,26,0.06513612309092334,0.663211813278386,0.343980343980344,0.7936202300693285,0.409600290371807
403,Lesson of Passion,14,0.0298487873054824,0.5892255682855803,0.8390663390663391,0.36247885138573743,0.40939984156372133
404,Vertigo Gaming Inc.,11,0.3043595230601145,0.6575416303339062,0.4434889434889434,0.11187438564549178,0.4092672687158244
405,Anatoliy Loginovskikh,33,0.21417221879491882,0.8511689805541465,0.3353808353808354,0.07551074928185542,0.40871375021291095
406,MACKINN7,25,0.14489824289999725,0.783648383158787,0.3857493857493858,0.3049426568999909,0.40870017564751093
407,SEEP,19,0.17046595151541705,0.8449893961908344,0.1781326781326781,0.3930394248790592,0.40774235124604075
408,Mindscape,12,0.10325983858256545,0.5872279111353498,0.5847665847665847,0.5219867933001119,0.40756065279283654
409,SP GAMES,10,0.23072409991923842,0.5304195824088297,0.5006142506142506,0.4481931371000232,0.40723113038223596
410,Y Press Games,21,0.0403375159345491,0.7488980521719802,0.6916461916461917,0.2003721479143602,0.40717260674507866
411,Do Games Limited,52,0.16386140267554827,0.38410408471384083,0.5651105651105651,0.8091372252640687,0.40697541316231745
412,Ziggurat,123,0.2290040531628706,0.6800157924959283,0.4275184275184275,0.24710600471502597,0.40672574256672256
413,Colossus Game Studio,10,0.05141352200535746,0.8126203256396493,0.5006142506142506,0.2946578622000745,0.4061023598466311
414,Big Fish Games,510,0.054428970248033046,0.7390950024584264,0.4975429975429975,0.43724461706478956,0.40587393239265745
415,Airem,15,0.3106102782401091,0.6806861094553374,0.4643734643734644,0.0,0.40579412309533225
416,Afil Games,12,0.07534369669634014,0.752034068145484,0.2868550368550369,0.6404425868710757,0.40541790968903296
417,Sokpop Collective,105,0.1154977957729164,0.6673410353823421,0.6756756756756757,0.19522837118570513,0.4050459299482143
418,Inspector Studios,39,0.18957175059381215,0.38127647135457926,0.4422604422604422,0.9051004490711502,0.404950209926969
419,Funbox Media Ltd,64,0.269597168371803,0.5700521568936221,0.4398034398034398,0.3401465880000281,0.4043573321589098
420,Revmatek,13,0.06642430506486079,0.7406865596395387,0.7162162162162162,0.10348277725388338,0.4042201344958886
421,Eversim,12,0.19292412143855525,0.4223488481478378,0.9692874692874692,0.10732893110003722,0.4041849304703451
422,artoonu,22,0.0298487873054824,0.6882414612009181,0.5313267813267813,0.5394149809138793,0.40409711731963244
423,Whale Rock Games,27,0.2333895226412496,0.7006716001034677,0.339066339066339,0.2942759902333242,0.40384247930374406
424,Siberian Mouse,14,0.13073098443655914,0.8135519499903874,0.4932432432432432,0.10018607395718007,0.40349798929213754
425,Denpasoft,19,0.04251953270085115,0.7998793527055159,0.4803439803439803,0.35041634111051717,0.40347688949232635
426,Nutaku Publishing,18,0.1002933641337696,0.5178209946811281,0.9963144963144964,0.09066226443337054,0.4033112147790627
427,Graverobber Foundation,11,0.06560376838650735,0.8167736726947079,0.4127764127764127,0.35129547395285654,0.40324302439190096
428,Accelerate Games,30,0.19739930977061435,0.6706269682515875,0.6572481572481572,0.0,0.4017274803448227
429,Senpai Studios,21,0.40051913850892934,0.5999193658611873,0.4054054054054054,0.0,0.40123858931756257
430,Cateia Games,24,0.24473589102779342,0.5818872258875118,0.3931203931203931,0.41544258687107566,0.4011641962807212
431,MAGIX Software GmbH,37,0.136331064480102,0.48182844711079575,0.8943488943488943,0.1979785206359032,0.4008309636664387
432,CCS,11,0.12602499983993384,0.8094530899741326,0.304054054054054,0.35129547395285654,0.4004498088399559
433,GoldenGod Games,13,0.14782660629104402,0.6002004077333036,0.5147420147420148,0.43786573382306776,0.4004276975437196
434,Flying Interactive,15,0.15227667101092884,0.6224825824140127,0.7948402948402948,0.0,0.3990096685460879
435,Axis Games,10,0.13896101894969864,0.5807308976122905,0.7899262899262899,0.11732893110003724,0.39844022356634523
436,Konnichiwa Games,10,0.23650653366124952,0.7846814798402378,0.4004914004914005,0.0,0.39828001083178877
437,Gammera Nest,16,0.10671708949634195,0.6815764129380011,0.4201474201474201,0.48172841199997185,0.39811265103459975
438,Minimol Games,31,0.2014664402781057,0.7609829715506712,0.4373464373464373,0.07668376980971464,0.39777999850328294
439,Crew Lab,26,0.243899173788954,0.8854733996238727,0.2334152334152334,0.0,0.39768977739634237
440,Neoclassic Games,10,0.21237207022678167,0.7889187305204871,0.4324324324324324,0.0,0.3974923302220062
441,Clique Games,11,0.09789320402669599,0.7077312124079185,0.4858722358722359,0.35129547395285654,0.3964507533990948
442,Yamate,10,0.1014372643871432,0.44597664680998006,0.7444717444717445,0.5209426568999909,0.3963317840078417
443,GZ Storm,11,0.14087070350813552,0.8530686066909248,0.304054054054054,0.199955115090895,0.3960294063095699
444,SQUARE ENIX,16,0.0435622639716006,0.7261363017648597,0.812039312039312,0.0,0.3954955453273805
445,Anime Mania,11,0.0854420484822811,0.7057466759279807,0.304054054054054,0.6180920483636082,0.3951533378125446
446,CreativeForge Games,28,0.2000526891639878,0.5817791237246989,0.5085995085995086,0.3219867933001118,0.3945700990397239
447,Axyos Games,10,0.22466630781676353,0.6266206991313025,0.5515970515970516,0.11732893110003724,0.3945381674596739
448,Cherry Kiss Games,75,0.0782668611674312,0.6266476285213487,0.5687960687960688,0.43533097170554225,0.39444654948005065
449,Seito Games,17,0.08379613995949659,0.6681190683296778,0.6130221130221131,0.27429012635927363,0.3935123110430408
